VEHICLE_ID,CUSTOMER_ID,DEALER_ID,VIN,YEAR,MAKE,MODEL,TRIM,COLOR,MILEAGE,PURCHASE_DATE,IS_LEASE,LEASE_END_DATE,CREATED_AT
VEH00632,CUS00632,DLR004,16512926962807264,2021,Chevrolet,Colorado,Base,Gray,65826,2019-05-20,False,,2020-08-04
VEH00633,CUS00633,DLR003,12182685774993811,2020,Ford,Edge,Sport,Green,72107,2020-01-18,False,,2022-05-06
VEH00634,CUS00634,DLR005,14311695919570638,2019,Hyundai,Sonata,LX,Gold,107356,2020-06-04,False,,2022-12-07
VEH00635,CUS00635,DLR002,16221038843390008,2021,Honda,Odyssey,LE,Beige,26119,2021-04-05,False,,2020-01-05
VEH00636,CUS00636,DLR001,10599142683100392,2022,Toyota,Corolla,Limited,Green,80655,2022-08-11,False,,2023-05-30
VEH00637,CUS00637,DLR001,16680705845657814,2021,Toyota,Corolla,LX,Gray,61281,2020-04-27,False,,2020-02-26
VEH00638,CUS00638,DLR002,15508315619696029,2018,Kia,Optima,Base,Silver,13541,2021-04-26,False,,2021-07-12
VEH00639,CUS00639,DLR002,13096527962390216,2019,Honda,CR-V,Sport,Silver,113249,2021-03-30,True,2024-03-03,2022-12-02
VEH00640,CUS00640,DLR005,19095685275288269,2020,BMW,X5,LX,Silver,103408,2023-08-25,False,,2021-06-07
VEH00641,CUS00641,DLR003,18086305980703401,2022,Ford,F-150,LX,Green,95431,2021-02-24,False,,2022-02-10
VEH00642,CUS00642,DLR001,11218232864706331,2021,Toyota,RAV4,LE,Green,102765,2019-07-02,True,2024-01-22,2022-12-09
VEH00643,CUS00643,DLR004,14557544077572299,2021,Chevrolet,Malibu,LX,White,68111,2020-05-08,False,,2023-10-09
VEH00644,CUS00644,DLR005,19799063416846370,2022,BMW,X3,LX,Gray,63055,2020-01-10,False,,2023-10-20
VEH00645,CUS00645,DLR005,19541353309821888,2019,BMW,X3,Sport,Brown,88899,2022-11-17,False,,2021-10-23
VEH00646,CUS00646,DLR002,19575761143833518,2019,Honda,Accord,LE,Gold,76593,2019-08-13,True,2023-10-05,2022-09-26
VEH00647,CUS00647,DLR005,11597679815482849,2020,BMW,7 Series,LX,Gray,102167,2023-01-05,False,,2023-11-26
VEH00648,CUS00648,DLR003,15236374743564952,2019,Ford,Explorer,LE,Gray,11259,2023-09-30,False,,2022-06-05
VEH00649,CUS00649,DLR002,11461466599005852,2020,Honda,Odyssey,Base,Beige,24201,2021-10-05,False,,2021-05-07
VEH00650,CUS00650,DLR002,16092855095871951,2022,Honda,Accord,Base,Green,80089,2022-05-12,False,,2020-02-18
VEH00651,CUS00651,DLR002,17340834670734174,2019,Hyundai,Sonata,LE,Silver,87970,2023-05-23,False,,2021-10-27
VEH00652,CUS00652,DLR004,19070143305397475,2019,Chevrolet,Equinox,Sport,Beige,72558,2021-07-30,False,,2021-08-21
VEH00653,CUS00653,DLR004,19099942684928089,2021,Chevrolet,Silverado,EX,Green,52320,2019-09-08,False,,2023-05-30
VEH00654,CUS00654,DLR002,14298804732606466,2020,Honda,CR-V,Sport,Blue,8076,2019-03-01,True,2024-01-06,2023-08-13
VEH00655,CUS00655,DLR005,19653319627611218,2020,BMW,7 Series,SE,Gold,65887,2023-05-10,False,,2020-07-08
VEH00656,CUS00656,DLR001,15202857450072336,2020,Toyota,Highlander,,Brown,78426,2019-11-15,False,,2021-11-12
VEH00657,CUS00657,DLR001,19683630492199899,2021,Toyota,RAV4,,Beige,90628,2022-05-25,True,2023-12-29,2022-01-27
VEH00658,CUS00658,DLR002,18055464996459385,2018,Honda,Civic,LE,Brown,28254,2021-06-02,False,,2020-02-03
VEH00659,CUS00659,DLR004,19168589812268361,2018,Kia,Sorento,Sport,Brown,50413,2023-02-17,False,,2022-04-06
VEH00660,CUS00660,DLR004,19859666183681393,2020,Chevrolet,Colorado,Base,Blue,105041,2021-06-12,False,,2022-03-18
VEH00661,CUS00661,DLR001,12497891052840230,2023,Toyota,RAV4,XLE,Blue,107724,2020-10-08,True,2024-04-30,2023-07-18
VEH00662,CUS00662,DLR003,16782488862362654,2022,Ford,Escape,Limited,Brown,58531,2022-06-07,False,,2022-05-17
VEH00663,CUS00663,DLR003,11391161069795695,2019,Ford,Explorer,LE,Black,76395,2019-10-06,True,2024-06-03,2021-06-23
VEH00664,CUS00664,DLR003,14051481279912958,2020,Ford,Explorer,LE,Silver,28496,2023-07-03,True,2024-02-29,2020-05-01
VEH00665,CUS00665,DLR005,18970895575367161,2020,Nissan,Altima,Base,Silver,119115,2020-09-06,False,,2022-01-10
VEH00666,CUS00666,DLR003,12195336152877104,2021,Ford,Edge,Limited,Brown,86870,2021-12-29,False,,2023-04-09
VEH00667,CUS00667,DLR002,10996702799619307,2019,Honda,CR-V,SE,Gray,82884,2019-03-29,False,,2020-04-07
VEH00668,CUS00668,DLR001,15475946984551270,2019,Toyota,Camry,Base,Red,60815,2019-10-26,False,,2022-10-24
VEH00669,CUS00669,DLR004,13234131746057671,2021,Chevrolet,Traverse,Sport,Red,107735,2020-07-28,False,,2020-01-29
VEH00670,CUS00670,DLR001,14436667601924398,2019,Hyundai,Tucson,Sport,Green,68431,2020-10-16,False,,2020-01-29
VEH00671,CUS00671,DLR004,11609347319141629,2019,Chevrolet,Colorado,SE,Green,6605,2023-05-16,True,2024-04-15,2022-10-22
VEH00672,CUS00672,DLR005,12620524785927927,2020,BMW,7 Series,Sport,Gold,40123,2019-04-06,False,,2020-09-14
VEH00673,CUS00673,DLR004,13439326055270981,2020,Chevrolet,Silverado,Sport,Silver,76154,2022-03-18,False,,2021-12-14
VEH00674,CUS00674,DLR005,10558067624018686,2021,BMW,X5,XLE,Gold,84068,2022-12-28,False,,2023-11-25
VEH00675,CUS00675,DLR004,17136860516455609,2022,Chevrolet,Traverse,Base,Blue,48527,2023-05-31,False,,2021-05-20
VEH00676,CUS00676,DLR002,15614748486954369,2019,Honda,Odyssey,SE,Beige,117333,2020-03-11,False,,2021-08-01
VEH00677,CUS00677,DLR005,15676845852731308,2022,BMW,5 Series,,Black,110374,2020-06-21,False,,2020-01-27
VEH00678,CUS00678,DLR001,17403582512256107,2021,Toyota,Camry,XLE,Green,13825,2021-01-03,True,2024-06-03,2020-04-04
VEH00679,CUS00679,DLR003,11484736957601634,2019,Ford,Explorer,Sport,Brown,118945,2019-01-31,False,,2023-08-07
VEH00680,CUS00680,DLR004,12607822581428801,2020,Chevrolet,Malibu,SE,Gold,108572,2022-02-11,False,,2023-04-15
VEH00681,CUS00681,DLR004,14233978747673212,2021,Chevrolet,Malibu,,Beige,21819,2021-03-27,False,,2020-02-18
VEH00682,CUS00682,DLR004,18258430428832246,2022,Chevrolet,Equinox,SE,Beige,85530,2023-04-14,False,,2022-08-27
VEH00683,CUS00683,DLR004,14527676988300786,2020,Chevrolet,Silverado,EX,White,70031,2020-12-25,False,,2023-04-16
VEH00684,CUS00684,DLR004,16488412727641561,2020,Chevrolet,Traverse,LX,Silver,52447,2021-05-05,False,,2020-12-10
VEH00685,CUS00685,DLR002,13287257005994749,2021,Honda,Civic,Base,Gold,46795,2019-05-29,True,2024-02-19,2020-12-31
VEH00686,CUS00686,DLR004,11383008380091635,2022,Chevrolet,Silverado,SE,Black,92203,2021-04-28,False,,2021-11-21
VEH00687,CUS00687,DLR005,12361395827994688,2020,BMW,X3,,White,66616,2020-01-31,False,,2020-12-24
VEH00688,CUS00688,DLR001,12886819441818770,2020,Hyundai,Sonata,EX,Beige,50350,2021-09-27,False,,2023-06-21
VEH00689,CUS00689,DLR003,12326651284439277,2019,Ford,Edge,XLE,White,33739,2022-08-13,False,,2020-12-02
VEH00690,CUS00690,DLR003,13795640038345346,2023,Ford,Bronco,LX,Brown,99037,2021-05-20,False,,2021-02-08
VEH00691,CUS00691,DLR001,10489397478207073,2019,Toyota,Tacoma,EX,Green,9418,2023-11-16,False,,2021-05-20
VEH00692,CUS00692,DLR003,15612249492212337,2022,Ford,Explorer,Sport,Green,15263,2019-04-30,True,2024-02-23,2023-04-29
VEH00693,CUS00693,DLR001,18256418917850692,2020,Toyota,RAV4,SE,Black,98392,2021-03-21,False,,2023-11-06
VEH00694,CUS00694,DLR003,10611533475814575,2021,Ford,Bronco,,Gold,84258,2021-12-28,False,,2022-08-16
VEH00695,CUS00695,DLR003,19836969110379549,2022,Ford,Escape,Base,Blue,14765,2022-11-17,True,2024-02-04,2021-02-09
VEH00696,CUS00696,DLR004,12292002647224757,2019,Chevrolet,Traverse,LE,Red,55302,2023-08-04,False,,2022-08-27
VEH00697,CUS00697,DLR002,15045227093318283,2022,Honda,Civic,LE,Red,65178,2021-08-25,False,,2019-12-12
VEH00698,CUS00698,DLR003,17900250143858749,2020,Ford,F-150,LX,Red,102814,2022-09-03,False,,2023-01-30
VEH00699,CUS00699,DLR004,11425116049919315,2021,Chevrolet,Traverse,Sport,Gray,54126,2023-06-13,False,,2022-11-10
VEH00700,CUS00700,DLR001,16339923379883383,2021,Toyota,RAV4,SE,Gold,60153,2023-07-03,False,,2020-04-23
VEH00701,CUS00701,DLR002,12429715751175522,2022,Honda,Civic,Limited,Blue,58906,2019-08-28,False,,2023-02-27
VEH00702,CUS00702,DLR003,16248257336024256,2019,Hyundai,Sonata,,Green,73106,2020-05-26,False,,2023-01-30
VEH00703,CUS00703,DLR003,19890878003847238,2021,Ford,Bronco,Sport,Brown,78590,2023-01-26,False,,2020-02-14
VEH00704,CUS00704,DLR005,10487868785038700,2020,BMW,X5,Base,Beige,89114,2019-04-28,True,2024-03-25,2023-08-27
VEH00705,CUS00705,DLR005,15822985298354864,2021,BMW,7 Series,,Green,60666,2019-06-05,False,,2022-02-09
VEH00706,CUS00706,DLR003,19606106048263110,2019,Ford,Explorer,SE,Silver,106576,2020-01-03,False,,2022-07-01
VEH00707,CUS00707,DLR004,18303245905156851,2021,Chevrolet,Equinox,,Red,60146,2020-10-23,False,,2022-11-08
VEH00708,CUS00708,DLR005,19766628143722847,2021,BMW,7 Series,LX,Gold,50993,2023-02-03,False,,2020-01-20
VEH00709,CUS00709,DLR002,13518093486065959,2019,Honda,CR-V,Sport,Silver,63134,2019-06-22,True,2024-01-06,2023-11-07
VEH00710,CUS00710,DLR002,19949927671518851,2022,Honda,Accord,Base,Red,95569,2023-06-10,False,,2022-04-13
VEH00711,CUS00711,DLR002,10773758018398047,2021,Honda,Odyssey,SE,Gold,16291,2023-05-23,True,2024-03-10,2021-09-24
VEH00712,CUS00712,DLR002,11122441006900777,2022,Honda,Civic,SE,Gold,76714,2023-02-26,False,,2023-06-15
VEH00713,CUS00713,DLR004,10867499686729166,2020,Chevrolet,Malibu,LE,Brown,13919,2021-06-13,True,2024-01-09,2020-08-19
VEH00714,CUS00714,DLR001,18748980073163952,2019,Toyota,Corolla,,Green,39074,2023-03-23,True,2023-11-04,2021-09-07
VEH00715,CUS00715,DLR004,10476272250657154,2020,Hyundai,Tucson,SE,Red,111277,2019-12-04,False,,2023-04-01
VEH00716,CUS00716,DLR005,19256937775025416,2021,BMW,X3,Sport,Brown,68054,2022-02-16,True,2024-06-06,2023-06-25
VEH00717,CUS00717,DLR001,15899150872655597,2021,Toyota,Tacoma,Limited,Brown,21215,2022-07-15,False,,2023-06-13
VEH00718,CUS00718,DLR005,18987768458271509,2022,BMW,7 Series,LX,Black,22273,2020-10-22,False,,2020-04-15
VEH00719,CUS00719,DLR002,11320301703607001,2020,Honda,CR-V,LX,White,16353,2019-05-02,False,,2021-06-18
VEH00720,CUS00720,DLR003,17293181062111968,2021,Ford,Escape,Base,Blue,30039,2019-03-25,True,2024-06-26,2020-08-09
VEH00721,CUS00721,DLR003,17069626288514176,2019,Ford,F-150,XLE,Gold,92353,2019-05-19,False,,2022-10-17
VEH00722,CUS00722,DLR001,19418193420434460,2021,Toyota,RAV4,Limited,Gold,114458,2021-04-22,True,2024-03-21,2022-06-12
VEH00723,CUS00723,DLR003,14413365455088373,2021,Ford,Bronco,LE,Gold,35781,2022-03-08,False,,2021-08-08
VEH00724,CUS00724,DLR003,14494203135514402,2021,Ford,Explorer,EX,White,39606,2021-08-13,False,,2023-04-02
VEH00725,CUS00725,DLR004,10895974749885516,2022,Chevrolet,Equinox,SE,Blue,20080,2021-08-12,True,2023-10-11,2020-10-10
VEH00726,CUS00726,DLR002,18728356702358440,2020,Honda,Pilot,Sport,Red,78219,2019-10-25,True,2023-11-15,2021-08-20
VEH00727,CUS00727,DLR001,18491880102910436,2023,Toyota,RAV4,Base,Gold,52717,2021-09-06,False,,2023-10-30
VEH00728,CUS00728,DLR005,11654772341304228,2021,BMW,7 Series,SE,Silver,41857,2023-10-22,True,2024-04-12,2020-06-02
VEH00729,CUS00729,DLR005,16228242851199707,2018,Kia,Optima,Base,Beige,60925,2021-08-22,False,,2021-05-16
VEH00730,CUS00730,DLR001,12447121245844107,2023,Toyota,Camry,Base,Blue,56071,2021-05-25,False,,2020-07-06
VEH00731,CUS00731,DLR001,10158979835638754,2022,Toyota,Camry,LX,Black,30136,2021-12-20,False,,2023-05-29
VEH00732,CUS00732,DLR003,17269321028299694,2022,Ford,Escape,,Blue,14287,2019-11-20,False,,2020-02-03
VEH00733,CUS00733,DLR005,16170591407905704,2021,Hyundai,Tucson,SE,Beige,63591,2021-05-24,True,2024-03-18,2019-11-27
VEH00734,CUS00734,DLR004,19488501689288434,2021,Chevrolet,Equinox,EX,Gold,24738,2022-04-18,False,,2023-06-09
VEH00735,CUS00735,DLR005,13463734985394354,2019,BMW,5 Series,,Black,10762,2021-10-31,False,,2020-02-07
VEH00736,CUS00736,DLR001,17550465771888826,2018,Hyundai,Sonata,Sport,Beige,100566,2023-02-19,False,,2020-02-16
VEH00737,CUS00737,DLR004,17245148671143057,2021,Chevrolet,Malibu,EX,Silver,94775,2022-01-27,False,,2023-04-17
VEH00738,CUS00738,DLR003,11956327805716455,2021,Ford,Explorer,LX,White,28258,2022-03-31,False,,2020-09-11
VEH00739,CUS00739,DLR003,10210491516020671,2018,Ford,F-150,Sport,Black,10243,2023-09-27,False,,2020-02-20
VEH00740,CUS00740,DLR004,14555825899719054,2022,Chevrolet,Traverse,EX,Brown,89859,2022-10-27,False,,2020-11-17
VEH00741,CUS00741,DLR004,18977315422183961,2019,Nissan,Rogue,LE,Red,14380,2019-04-20,False,,2020-04-07
VEH00742,CUS00742,DLR004,16912847733407197,2020,Chevrolet,Traverse,Limited,White,95849,2021-09-29,True,2024-03-04,2023-02-19
VEH00743,CUS00743,DLR003,11573793078893925,2022,Ford,Bronco,LX,Beige,76380,2021-04-09,False,,2022-01-24
VEH00744,CUS00744,DLR005,15069270259899831,2019,Kia,Optima,LX,Silver,64874,2020-04-06,False,,2023-10-13
VEH00745,CUS00745,DLR005,14268006064468116,2020,BMW,5 Series,LE,Red,62021,2022-01-08,True,2023-11-23,2021-10-09
VEH00746,CUS00746,DLR001,12986915704312950,2022,Toyota,Corolla,EX,Blue,50130,2021-12-29,False,,2021-10-03
VEH00747,CUS00747,DLR005,11509160559645647,2020,BMW,X5,Sport,Beige,27303,2020-05-20,False,,2020-08-04
VEH00748,CUS00748,DLR004,13718379811185155,2019,Chevrolet,Colorado,Base,Green,23915,2022-01-16,False,,2021-01-06
VEH00749,CUS00749,DLR005,14502964214518401,2021,BMW,5 Series,LX,Gray,47880,2022-12-15,True,2023-12-03,2020-08-31
VEH00750,CUS00750,DLR005,10322473594730219,2019,BMW,X3,LE,Gold,20896,2023-03-11,True,2024-05-26,2021-10-15
VEH00751,CUS00751,DLR001,13069538364754424,2019,Nissan,Rogue,LE,Gray,13792,2022-05-11,False,,2022-07-03
VEH00752,CUS00752,DLR001,19914985404565292,2021,Toyota,Highlander,Limited,Blue,38716,2023-08-03,False,,2021-06-16
VEH00753,CUS00753,DLR002,10191976711373176,2020,Honda,CR-V,Sport,Red,94661,2020-05-11,True,2024-01-13,2022-06-20
VEH00754,CUS00754,DLR001,14752844698323224,2022,Toyota,Highlander,LE,Blue,102652,2021-10-31,False,,2023-08-08
VEH00755,CUS00755,DLR002,17280334028941299,2019,Honda,Civic,LX,Gold,86832,2020-11-24,False,,2020-10-20
VEH00756,CUS00756,DLR004,19714487841726431,2021,Chevrolet,Equinox,LX,Green,44327,2020-05-05,True,2024-01-14,2019-12-13
VEH00757,CUS00757,DLR004,16968073128831434,2022,Chevrolet,Equinox,LX,Gray,24952,2023-05-24,False,,2021-02-28
VEH00758,CUS00758,DLR001,17864970552490971,2022,Toyota,Camry,XLE,Gold,85913,2023-07-18,False,,2023-04-30
VEH00759,CUS00759,DLR005,19520978744371093,2020,BMW,7 Series,LE,Green,50879,2022-10-20,False,,2022-03-03
VEH00760,CUS00760,DLR003,11568085094410022,2023,Ford,Bronco,Sport,Green,119060,2020-01-26,False,,2021-12-18
VEH00761,CUS00761,DLR005,11516941071385886,2020,BMW,5 Series,,White,32626,2022-07-30,True,2024-06-15,2020-04-01
VEH00762,CUS00762,DLR004,10277878323863722,2022,Chevrolet,Equinox,LE,Beige,32107,2020-04-09,False,,2023-06-11
VEH00763,CUS00763,DLR001,17021326092973399,2019,Kia,Sorento,Base,White,109244,2021-08-10,True,2024-01-02,2023-10-23
VEH00764,CUS00764,DLR005,11152915970119203,2020,Nissan,Altima,XLE,Silver,57178,2019-07-22,True,2024-06-18,2023-01-04
VEH00765,CUS00765,DLR005,16010090631203868,2021,BMW,X5,EX,Beige,17423,2023-02-23,True,2023-11-29,2022-04-06
VEH00766,CUS00766,DLR003,14800782781117711,2020,Nissan,Rogue,Base,Gold,94615,2023-02-09,False,,2022-05-13
VEH00767,CUS00767,DLR001,12103012320187403,2021,Toyota,Corolla,,Gold,92111,2022-09-18,False,,2022-04-19
VEH00768,CUS00768,DLR001,15065105615416616,2020,Toyota,Highlander,SE,Blue,98525,2019-05-18,False,,2022-11-21
VEH00769,CUS00769,DLR002,19452816987698264,2023,Honda,Accord,XLE,Gold,9728,2023-04-19,False,,2023-07-01
VEH00770,CUS00770,DLR002,17260997127454814,2022,Honda,CR-V,XLE,Green,37793,2022-06-20,False,,2023-03-22
VEH00771,CUS00771,DLR005,13002907895576739,2022,BMW,5 Series,Limited,Black,91336,2020-11-28,False,,2023-09-20
VEH00772,CUS00772,DLR001,11516322047878924,2020,Toyota,Camry,Limited,Green,101246,2019-08-09,False,,2023-07-24
VEH00773,CUS00773,DLR003,17501999262649366,2021,Ford,F-150,LX,White,58304,2021-09-23,False,,2023-01-01
VEH00774,CUS00774,DLR005,12087237803619280,2022,BMW,7 Series,LX,White,83241,2022-03-04,False,,2022-01-23
VEH00775,CUS00775,DLR001,15053433237274612,2020,Toyota,Tacoma,,Gold,13013,2019-07-16,False,,2020-07-19
VEH00776,CUS00776,DLR001,17883761555368687,2022,Toyota,Corolla,XLE,Brown,82246,2019-05-06,False,,2022-07-23
VEH00777,CUS00777,DLR001,15228756022430653,2021,Toyota,Tacoma,LX,Gray,18549,2019-10-23,False,,2023-05-22
VEH00778,CUS00778,DLR001,12140864665332744,2023,Toyota,RAV4,EX,Blue,114574,2022-10-02,False,,2023-10-01
VEH00779,CUS00779,DLR003,10527825810771579,2022,Ford,Escape,LX,Black,71186,2020-05-13,False,,2022-10-30
VEH00780,CUS00780,DLR001,16141797260234340,2022,Toyota,RAV4,LX,Gray,97941,2023-08-22,False,,2020-06-06
VEH00781,CUS00781,DLR004,12001660411050798,2021,Chevrolet,Equinox,LX,Brown,109734,2019-08-17,True,2024-05-25,2023-01-18
VEH00782,CUS00782,DLR004,12846543263812084,2020,Chevrolet,Silverado,LE,White,110577,2019-08-26,False,,2022-10-21
VEH00783,CUS00783,DLR004,12885176822330149,2020,Chevrolet,Traverse,SE,Black,103860,2023-09-24,True,2024-06-29,2023-07-12
VEH00784,CUS00784,DLR005,16665288107089071,2020,Nissan,Altima,XLE,Blue,83213,2023-06-26,False,,2023-06-25
VEH00785,CUS00785,DLR002,19486545464984376,2018,Honda,Civic,XLE,Gold,83460,2020-11-28,False,,2020-10-08
VEH00786,CUS00786,DLR002,17067067560997048,2019,Kia,Optima,EX,Beige,75833,2020-06-16,False,,2022-07-24
VEH00787,CUS00787,DLR005,10235734188787842,2020,BMW,X3,,White,51604,2020-05-25,False,,2020-09-22
VEH00788,CUS00788,DLR004,16429361990651778,2018,Chevrolet,Malibu,Base,Brown,88094,2020-03-13,False,,2021-07-26
VEH00789,CUS00789,DLR004,17277028340602474,2020,Chevrolet,Silverado,,Blue,34157,2022-12-29,False,,2020-10-05
VEH00790,CUS00790,DLR003,12820088652756056,2020,Ford,Edge,EX,Silver,8698,2019-10-09,False,,2022-08-31
VEH00791,CUS00791,DLR003,13774414516680248,2021,Ford,Edge,XLE,Beige,114973,2023-06-17,False,,2022-06-16
VEH00792,CUS00792,DLR002,11972634482018204,2021,Honda,CR-V,LX,Gold,113971,2020-08-08,False,,2020-08-15
VEH00793,CUS00793,DLR004,18031420141026636,2020,Chevrolet,Silverado,SE,Brown,6999,2023-04-07,False,,2020-03-16
VEH00794,CUS00794,DLR003,17743652955269756,2021,Ford,Escape,XLE,White,78558,2023-01-15,False,,2023-07-23
VEH00795,CUS00795,DLR004,17046450064530717,2018,Chevrolet,Malibu,LE,Beige,34115,2019-08-05,False,,2023-11-27
VEH00796,CUS00796,DLR003,17588229305926334,2019,Ford,Escape,SE,Gray,36395,2019-12-14,True,2024-01-29,2023-01-01
VEH00797,CUS00797,DLR005,17559971222918853,2020,BMW,5 Series,XLE,Green,82184,2021-04-20,False,,2021-08-18
VEH00798,CUS00798,DLR005,13598674548947048,2019,BMW,5 Series,EX,Blue,29582,2020-01-01,False,,2020-01-05
VEH00799,CUS00799,DLR002,16147826373642566,2019,Honda,Civic,LX,Green,102905,2021-11-12,False,,2021-11-14
VEH00800,CUS00800,DLR003,18592117078616401,2019,Kia,Optima,EX,Blue,62464,2020-02-27,False,,2021-10-22
VEH00801,CUS00801,DLR005,19032116770955825,2020,BMW,3 Series,LE,Red,35602,2023-01-14,False,,2021-06-06
VEH00802,CUS00802,DLR001,15576146284336721,2019,Kia,Sorento,LE,Red,111626,2019-04-09,False,,2021-08-31
VEH00803,CUS00803,DLR003,17913821334995021,2022,Ford,Escape,LE,Gray,5780,2021-02-18,True,2023-10-26,2022-10-25
VEH00804,CUS00804,DLR004,19796534750392482,2018,Chevrolet,Malibu,EX,Brown,42451,2019-07-30,False,,2022-02-14
VEH00805,CUS00805,DLR002,13656427194804435,2019,Honda,Civic,Base,Beige,98940,2022-10-18,False,,2019-12-24
VEH00806,CUS00806,DLR003,19240859306160166,2022,Ford,Escape,SE,Silver,103733,2023-11-22,True,2023-12-21,2022-12-29
VEH00807,CUS00807,DLR005,16531766759891146,2020,Kia,Sorento,XLE,Silver,9232,2021-03-25,False,,2019-12-23
VEH00808,CUS00808,DLR003,17683993293492812,2021,Ford,Edge,Limited,Red,32967,2019-08-20,True,2024-01-20,2021-03-30
VEH00809,CUS00809,DLR004,11511947704131614,2021,Chevrolet,Traverse,XLE,Beige,95620,2022-03-19,False,,2022-09-27
VEH00810,CUS00810,DLR004,18017970084492269,2018,Chevrolet,Silverado,Limited,Silver,11464,2023-11-21,False,,2022-05-31
VEH00811,CUS00811,DLR003,15606768796486553,2021,Ford,Edge,Base,Red,20081,2021-10-14,False,,2020-02-04
VEH00812,CUS00812,DLR002,18176319196820635,2019,Honda,Civic,Sport,Gray,87653,2021-06-28,True,2024-03-31,2021-05-13
VEH00813,CUS00813,DLR004,19195803284161494,2019,Chevrolet,Traverse,Limited,White,57971,2019-04-11,False,,2020-02-03
VEH00814,CUS00814,DLR005,10716078234551356,2019,BMW,5 Series,Base,Green,56734,2021-06-26,False,,2022-07-24
VEH00815,CUS00815,DLR002,11152814814458533,2018,Nissan,Altima,Base,Black,83741,2022-01-24,False,,2023-09-05
VEH00816,CUS00816,DLR003,13740892190818922,2019,Ford,Explorer,LE,Brown,45183,2020-10-20,False,,2021-06-12
VEH00817,CUS00817,DLR003,14385709786556473,2019,Ford,Escape,EX,Gray,59721,2023-08-03,False,,2020-04-17
VEH00818,CUS00818,DLR004,14536543435750878,2019,Kia,Sorento,LE,Gold,58719,2019-10-29,True,2023-10-11,2020-10-09
VEH00819,CUS00819,DLR005,10163390530344173,2021,BMW,X5,Base,Blue,69914,2021-06-21,False,,2022-09-15
VEH00820,CUS00820,DLR003,10864129165283609,2018,Kia,Sorento,LE,Gray,110324,2020-10-29,False,,2021-03-14
VEH00821,CUS00821,DLR002,19000173039572576,2020,Honda,Pilot,LE,Green,96024,2023-04-07,False,,2022-05-03
VEH00822,CUS00822,DLR004,14985022015009682,2020,Chevrolet,Silverado,Limited,Green,84039,2022-02-18,False,,2020-03-20
VEH00823,CUS00823,DLR004,18194416606126714,2021,Nissan,Rogue,XLE,Brown,100235,2020-10-25,False,,2020-09-19
VEH00824,CUS00824,DLR003,19632191861911511,2021,Ford,Bronco,Base,Beige,11131,2020-10-29,False,,2021-06-30
VEH00825,CUS00825,DLR001,17268571931534853,2019,Toyota,Tacoma,LX,Gray,115208,2019-02-20,False,,2022-01-11
VEH00826,CUS00826,DLR004,16434516833054897,2019,Chevrolet,Malibu,SE,Silver,60856,2020-12-02,False,,2023-10-17
VEH00827,CUS00827,DLR003,19739438371392849,2019,Ford,Explorer,Limited,Red,50379,2022-11-26,False,,2020-07-09
VEH00828,CUS00828,DLR003,10830977571257546,2020,Ford,Edge,LE,Blue,50403,2021-07-03,True,2024-05-26,2023-05-23
VEH00829,CUS00829,DLR005,12939126473731555,2021,BMW,7 Series,LE,Red,15369,2020-01-07,False,,2023-08-05
VEH00830,CUS00830,DLR005,13834149587103910,2019,BMW,3 Series,,Silver,45937,2020-02-20,False,,2023-07-11
VEH00831,CUS00831,DLR001,12947282589766465,2021,Toyota,Tacoma,Sport,Gray,45356,2023-04-28,False,,2021-01-07
VEH00832,CUS00832,DLR001,15534746821431766,2019,Nissan,Rogue,EX,Red,63682,2022-10-31,False,,2020-12-22
