CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,CAMPAIGN_ID,CALL_DATETIME,CALL_DATE,DURATION_SECONDS,DISPOSITION,DIRECTION,CALL_TYPE,RECORDING_URL,CREATED_AT
CALL001113,DLR004,AGT024,CUS01857,CMP020,2024-01-05 13:06:23,2024-01-05,200,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/05/CALL001113.mp3,2024-01-05 13:06:23
CALL001114,DLR004,AGT021,CUS00043,CMP020,2024-01-15 15:45:50,2024-01-15,325,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/15/CALL001114.mp3,2024-01-15 15:45:50
CALL001115,DLR002,AGT007,CUS00642,CMP008,2024-01-28 09:25:21,2024-01-28,169,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/28/CALL001115.mp3,2024-01-28 09:25:21
CALL001116,DLR002,AGT008,CUS00989,CMP008,2024-01-28 09:09:14,2024-01-28,193,information_provided,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/28/CALL001116.mp3,2024-01-28 09:09:14
CALL001117,DLR002,AGT009,CUS00737,CMP008,2024-01-02 16:01:24,2024-01-02,184,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/02/CALL001117.mp3,2024-01-02 16:01:24
CALL001118,DLR003,AGT014,CUS00998,CMP012,2024-01-16 10:48:51,2024-01-16,219,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/16/CALL001118.mp3,2024-01-16 10:48:51
CALL001119,DLR002,AGT008,CUS01592,CMP008,2024-01-20 15:21:47,2024-01-20,154,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/20/CALL001119.mp3,2024-01-20 15:21:47
CALL001120,DLR001,AGT003,CUS01769,CMP003,2024-01-09 14:54:48,2024-01-09,194,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/09/CALL001120.mp3,2024-01-09 14:54:48
CALL001121,DLR001,AGT002,CUS01905,CMP003,2024-01-01 11:45:45,2024-01-01,92,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/01/CALL001121.mp3,2024-01-01 11:45:45
CALL001122,DLR002,AGT011,CUS00464,CMP008,2024-01-28 10:34:21,2024-01-28,224,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/28/CALL001122.mp3,2024-01-28 10:34:21
CALL001123,DLR002,AGT012,CUS01512,CMP010,2024-01-05 14:09:53,2024-01-05,67,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/05/CALL001123.mp3,2024-01-05 14:09:53
CALL001124,DLR005,AGT030,CUS01942,CMP025,2024-01-13 07:43:04,2024-01-13,238,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/13/CALL001124.mp3,2024-01-13 07:43:04
CALL001125,DLR001,AGT005,CUS00180,CMP002,2024-01-09 11:38:01,2024-01-09,87,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/09/CALL001125.mp3,2024-01-09 11:38:01
CALL001126,DLR004,AGT021,CUS01908,CMP018,2024-01-17 14:58:55,2024-01-17,234,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/17/CALL001126.mp3,2024-01-17 14:58:55
CALL001127,DLR004,AGT019,CUS01548,CMP016,2024-01-29 17:14:42,2024-01-29,162,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/29/CALL001127.mp3,2024-01-29 17:14:42
CALL001128,DLR004,AGT021,CUS01785,CMP020,2024-01-25 16:52:15,2024-01-25,298,no_answer,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/25/CALL001128.mp3,2024-01-25 16:52:15
CALL001129,DLR004,AGT023,CUS01237,CMP019,2024-01-15 10:22:01,2024-01-15,292,complaint,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/15/CALL001129.mp3,2024-01-15 10:22:01
CALL001130,DLR003,AGT017,CUS00481,CMP013,2024-01-13 09:12:12,2024-01-13,176,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/13/CALL001130.mp3,2024-01-13 09:12:12
CALL001131,DLR005,AGT029,CUS01170,CMP025,2024-01-30 18:47:08,2024-01-30,231,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/30/CALL001131.mp3,2024-01-30 18:47:08
CALL001132,DLR003,AGT016,CUS00673,CMP011,2024-01-03 13:52:27,2024-01-03,150,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/03/CALL001132.mp3,2024-01-03 13:52:27
CALL001133,DLR003,AGT015,CUS01082,CMP013,2024-01-11 11:00:00,2024-01-11,330,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/11/CALL001133.mp3,2024-01-11 11:00:00
CALL001134,DLR004,AGT019,CUS01802,CMP016,2024-01-19 14:02:36,2024-01-19,197,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/19/CALL001134.mp3,2024-01-19 14:02:36
CALL001135,DLR005,AGT026,CUS01871,CMP021,2024-01-04 09:46:40,2024-01-04,285,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/04/CALL001135.mp3,2024-01-04 09:46:40
CALL001136,DLR005,AGT028,CUS00301,CMP021,2024-01-17 09:34:55,2024-01-17,167,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/17/CALL001136.mp3,2024-01-17 09:34:55
CALL001137,DLR001,AGT001,CUS01381,CMP004,2024-01-29 08:25:21,2024-01-29,268,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/29/CALL001137.mp3,2024-01-29 08:25:21
CALL001138,DLR003,AGT016,CUS00718,CMP012,2024-01-15 13:03:15,2024-01-15,167,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/15/CALL001138.mp3,2024-01-15 13:03:15
CALL001139,DLR002,AGT010,CUS01009,CMP010,2024-01-20 11:29:32,2024-01-20,191,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/20/CALL001139.mp3,2024-01-20 11:29:32
CALL001140,DLR005,AGT026,CUS00011,CMP024,2024-01-20 14:41:35,2024-01-20,344,complaint,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/20/CALL001140.mp3,2024-01-20 14:41:35
CALL001141,DLR001,AGT005,CUS00683,CMP002,2024-01-04 10:10:46,2024-01-04,96,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/04/CALL001141.mp3,2024-01-04 10:10:46
CALL001142,DLR005,AGT027,CUS00230,CMP023,2024-01-09 11:02:27,2024-01-09,94,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/09/CALL001142.mp3,2024-01-09 11:02:27
CALL001143,DLR005,AGT029,CUS00707,CMP021,2024-01-27 10:08:04,2024-01-27,216,information_provided,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/27/CALL001143.mp3,2024-01-27 10:08:04
CALL001144,DLR004,AGT024,CUS00301,CMP018,2024-01-01 15:04:41,2024-01-01,139,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/01/CALL001144.mp3,2024-01-01 15:04:41
CALL001145,DLR001,AGT003,CUS01464,CMP001,2024-01-09 15:25:28,2024-01-09,231,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/09/CALL001145.mp3,2024-01-09 15:25:28
CALL001146,DLR005,AGT026,CUS00503,CMP025,2024-01-19 15:24:13,2024-01-19,259,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/19/CALL001146.mp3,2024-01-19 15:24:13
CALL001147,DLR001,AGT004,CUS01478,CMP005,2024-01-20 12:51:45,2024-01-20,340,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/20/CALL001147.mp3,2024-01-20 12:51:45
CALL001148,DLR004,AGT022,CUS00684,CMP016,2024-01-26 18:52:41,2024-01-26,211,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/26/CALL001148.mp3,2024-01-26 18:52:41
CALL001149,DLR002,AGT007,CUS01212,CMP006,2024-01-26 10:34:47,2024-01-26,199,wrong_number,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/26/CALL001149.mp3,2024-01-26 10:34:47
CALL001150,DLR003,AGT017,CUS00971,CMP014,2024-01-10 16:13:12,2024-01-10,227,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/10/CALL001150.mp3,2024-01-10 16:13:12
CALL001151,DLR001,AGT001,CUS01824,CMP001,2024-01-19 16:49:20,2024-01-19,238,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/19/CALL001151.mp3,2024-01-19 16:49:20
CALL001152,DLR002,AGT008,CUS01893,CMP010,2024-01-21 10:14:39,2024-01-21,194,complaint,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/21/CALL001152.mp3,2024-01-21 10:14:39
CALL001153,DLR005,AGT027,CUS00350,CMP025,2024-01-27 16:54:21,2024-01-27,93,voicemail,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/27/CALL001153.mp3,2024-01-27 16:54:21
CALL001154,DLR005,AGT026,CUS01752,CMP021,2024-01-24 12:02:05,2024-01-24,298,complaint,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/24/CALL001154.mp3,2024-01-24 12:02:05
CALL001155,DLR003,AGT013,CUS00054,CMP015,2024-01-24 10:11:18,2024-01-24,73,information_provided,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/24/CALL001155.mp3,2024-01-24 10:11:18
CALL001156,DLR005,AGT026,CUS00852,CMP021,2024-01-21 18:32:25,2024-01-21,337,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/21/CALL001156.mp3,2024-01-21 18:32:25
CALL001157,DLR002,AGT010,CUS00854,CMP006,2024-01-14 15:12:15,2024-01-14,207,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/14/CALL001157.mp3,2024-01-14 15:12:15
CALL001158,DLR004,AGT019,CUS01075,CMP017,2024-01-16 14:17:44,2024-01-16,179,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/16/CALL001158.mp3,2024-01-16 14:17:44
CALL001159,DLR001,AGT005,CUS01130,CMP003,2024-01-07 15:44:16,2024-01-07,91,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/07/CALL001159.mp3,2024-01-07 15:44:16
CALL001160,DLR004,AGT021,CUS00302,CMP020,2024-01-24 12:23:25,2024-01-24,338,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/24/CALL001160.mp3,2024-01-24 12:23:25
CALL001161,DLR001,AGT005,CUS00695,CMP003,2024-01-23 10:25:25,2024-01-23,71,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/23/CALL001161.mp3,2024-01-23 10:25:25
CALL001162,DLR003,AGT013,CUS01379,CMP012,2024-01-01 09:35:13,2024-01-01,130,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/01/CALL001162.mp3,2024-01-01 09:35:13
CALL001163,DLR002,AGT009,CUS00506,CMP007,2024-01-23 16:52:37,2024-01-23,213,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/23/CALL001163.mp3,2024-01-23 16:52:37
CALL001164,DLR002,AGT010,CUS01441,CMP006,2024-01-25 13:11:18,2024-01-25,266,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/25/CALL001164.mp3,2024-01-25 13:11:18
CALL001165,DLR005,AGT030,CUS01364,CMP023,2024-01-13 10:56:42,2024-01-13,122,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/13/CALL001165.mp3,2024-01-13 10:56:42
CALL001166,DLR001,AGT001,CUS01281,CMP004,2024-01-04 14:59:03,2024-01-04,188,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/04/CALL001166.mp3,2024-01-04 14:59:03
CALL001167,DLR001,AGT006,CUS00084,CMP001,2024-01-23 10:14:37,2024-01-23,67,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/23/CALL001167.mp3,2024-01-23 10:14:37
CALL001168,DLR003,AGT013,CUS01676,CMP013,2024-01-15 10:07:06,2024-01-15,84,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/15/CALL001168.mp3,2024-01-15 10:07:06
CALL001169,DLR004,AGT021,CUS01424,CMP020,2024-01-24 08:33:07,2024-01-24,218,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/24/CALL001169.mp3,2024-01-24 08:33:07
CALL001170,DLR003,AGT016,CUS00255,CMP015,2024-01-05 16:24:29,2024-01-05,191,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/05/CALL001170.mp3,2024-01-05 16:24:29
CALL001171,DLR001,AGT003,CUS01870,CMP002,2024-01-19 16:07:54,2024-01-19,223,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/19/CALL001171.mp3,2024-01-19 16:07:54
CALL001172,DLR003,AGT018,CUS00960,CMP011,2024-01-23 10:16:24,2024-01-23,241,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/23/CALL001172.mp3,2024-01-23 10:16:24
CALL001173,DLR004,AGT021,CUS00559,CMP020,2024-01-13 15:26:20,2024-01-13,200,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/13/CALL001173.mp3,2024-01-13 15:26:20
CALL001174,DLR002,AGT007,CUS01970,CMP009,2024-01-08 13:39:53,2024-01-08,154,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/08/CALL001174.mp3,2024-01-08 13:39:53
CALL001175,DLR001,AGT004,CUS00144,CMP005,2024-01-01 13:12:52,2024-01-01,246,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/01/CALL001175.mp3,2024-01-01 13:12:52
CALL001176,DLR002,AGT011,CUS00769,CMP009,2024-01-10 13:37:44,2024-01-10,130,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/10/CALL001176.mp3,2024-01-10 13:37:44
CALL001177,DLR001,AGT004,CUS00940,CMP002,2024-01-06 09:29:16,2024-01-06,335,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/06/CALL001177.mp3,2024-01-06 09:29:16
CALL001178,DLR005,AGT028,CUS01505,CMP023,2024-01-24 09:12:16,2024-01-24,172,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/24/CALL001178.mp3,2024-01-24 09:12:16
CALL001179,DLR003,AGT016,CUS01400,CMP015,2024-01-14 14:54:08,2024-01-14,198,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/14/CALL001179.mp3,2024-01-14 14:54:08
CALL001180,DLR003,AGT015,CUS01161,CMP015,2024-01-25 09:49:22,2024-01-25,308,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/25/CALL001180.mp3,2024-01-25 09:49:22
CALL001181,DLR004,AGT023,CUS00997,CMP016,2024-01-07 09:02:44,2024-01-07,206,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/07/CALL001181.mp3,2024-01-07 09:02:44
CALL001182,DLR001,AGT002,CUS01308,CMP002,2024-01-26 15:51:55,2024-01-26,133,no_answer,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/26/CALL001182.mp3,2024-01-26 15:51:55
CALL001183,DLR003,AGT014,CUS00028,CMP012,2024-01-19 11:13:17,2024-01-19,207,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL001183.mp3,2024-01-19 11:13:17
CALL001184,DLR003,AGT013,CUS01639,CMP014,2024-01-19 15:58:40,2024-01-19,79,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL001184.mp3,2024-01-19 15:58:40
CALL001185,DLR005,AGT027,CUS01635,CMP024,2024-01-07 14:30:31,2024-01-07,133,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/07/CALL001185.mp3,2024-01-07 14:30:31
CALL001186,DLR001,AGT005,CUS01502,CMP002,2024-01-18 16:35:16,2024-01-18,128,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/18/CALL001186.mp3,2024-01-18 16:35:16
CALL001187,DLR005,AGT030,CUS01399,CMP025,2024-01-09 08:38:31,2024-01-09,145,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/09/CALL001187.mp3,2024-01-09 08:38:31
CALL001188,DLR004,AGT021,CUS00660,CMP018,2024-01-16 14:05:37,2024-01-16,241,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/16/CALL001188.mp3,2024-01-16 14:05:37
CALL001189,DLR004,AGT022,CUS00150,CMP017,2024-01-02 16:28:46,2024-01-02,234,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/02/CALL001189.mp3,2024-01-02 16:28:46
CALL001190,DLR002,AGT011,CUS01755,CMP006,2024-01-06 11:39:10,2024-01-06,176,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/06/CALL001190.mp3,2024-01-06 11:39:10
CALL001191,DLR002,AGT012,CUS01035,CMP006,2024-01-04 09:49:15,2024-01-04,66,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/04/CALL001191.mp3,2024-01-04 09:49:15
CALL001192,DLR005,AGT027,CUS01808,CMP025,2024-01-11 11:09:57,2024-01-11,78,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/11/CALL001192.mp3,2024-01-11 11:09:57
CALL001193,DLR005,AGT029,CUS01807,CMP023,2024-01-11 08:59:03,2024-01-11,125,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/11/CALL001193.mp3,2024-01-11 08:59:03
CALL001194,DLR002,AGT009,CUS00812,CMP010,2024-01-21 11:15:17,2024-01-21,126,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/21/CALL001194.mp3,2024-01-21 11:15:17
CALL001195,DLR003,AGT018,CUS01495,CMP013,2024-01-17 13:25:34,2024-01-17,258,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/17/CALL001195.mp3,2024-01-17 13:25:34
CALL001196,DLR003,AGT017,CUS00833,CMP014,2024-01-19 17:03:03,2024-01-19,132,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL001196.mp3,2024-01-19 17:03:03
CALL001197,DLR002,AGT010,CUS01174,CMP008,2024-01-03 14:05:39,2024-01-03,247,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/03/CALL001197.mp3,2024-01-03 14:05:39
CALL001198,DLR001,AGT005,CUS00542,CMP004,2024-01-02 11:48:01,2024-01-02,129,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/02/CALL001198.mp3,2024-01-02 11:48:01
CALL001199,DLR002,AGT009,CUS00143,CMP008,2024-01-15 13:30:58,2024-01-15,149,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/15/CALL001199.mp3,2024-01-15 13:30:58
CALL001200,DLR005,AGT030,CUS01927,CMP022,2024-01-25 09:02:17,2024-01-25,148,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/25/CALL001200.mp3,2024-01-25 09:02:17
CALL001201,DLR004,AGT021,CUS01297,CMP020,2024-01-28 16:15:35,2024-01-28,316,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/28/CALL001201.mp3,2024-01-28 16:15:35
CALL001202,DLR005,AGT028,CUS01701,CMP022,2024-01-27 10:08:08,2024-01-27,217,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/27/CALL001202.mp3,2024-01-27 10:08:08
CALL001203,DLR004,AGT024,CUS01231,CMP019,2024-01-02 09:04:26,2024-01-02,200,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/02/CALL001203.mp3,2024-01-02 09:04:26
CALL001204,DLR003,AGT016,CUS01584,CMP013,2024-01-22 10:24:50,2024-01-22,160,no_answer,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/22/CALL001204.mp3,2024-01-22 10:24:50
CALL001205,DLR004,AGT020,CUS01080,CMP020,2024-01-09 18:09:34,2024-01-09,138,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/09/CALL001205.mp3,2024-01-09 18:09:34
CALL001206,DLR002,AGT010,CUS00755,CMP010,2024-01-06 15:45:48,2024-01-06,244,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/06/CALL001206.mp3,2024-01-06 15:45:48
CALL001207,DLR001,AGT006,CUS00509,CMP001,2024-01-15 10:00:10,2024-01-15,66,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/15/CALL001207.mp3,2024-01-15 10:00:10
CALL001208,DLR002,AGT009,CUS01536,CMP008,2024-01-28 10:25:45,2024-01-28,219,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/28/CALL001208.mp3,2024-01-28 10:25:45
CALL001209,DLR001,AGT001,CUS00986,CMP005,2024-01-24 13:44:18,2024-01-24,195,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/24/CALL001209.mp3,2024-01-24 13:44:18
CALL001210,DLR002,AGT010,CUS00540,CMP008,2024-01-02 10:43:18,2024-01-02,328,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/02/CALL001210.mp3,2024-01-02 10:43:18
CALL001211,DLR003,AGT018,CUS00360,CMP013,2024-01-25 14:12:20,2024-01-25,201,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/25/CALL001211.mp3,2024-01-25 14:12:20
CALL001212,DLR002,AGT010,CUS01868,CMP006,2024-01-04 08:16:36,2024-01-04,224,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/04/CALL001212.mp3,2024-01-04 08:16:36
CALL001213,DLR005,AGT026,CUS01604,CMP021,2024-01-09 15:38:16,2024-01-09,336,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/09/CALL001213.mp3,2024-01-09 15:38:16
CALL001214,DLR001,AGT001,CUS01063,CMP002,2024-01-01 18:52:09,2024-01-01,246,information_provided,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/01/CALL001214.mp3,2024-01-01 18:52:09
CALL001215,DLR001,AGT005,CUS00506,CMP001,2024-01-21 10:48:08,2024-01-21,136,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/21/CALL001215.mp3,2024-01-21 10:48:08
CALL001216,DLR003,AGT013,CUS01668,CMP014,2024-01-12 11:11:51,2024-01-12,102,wrong_number,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/12/CALL001216.mp3,2024-01-12 11:11:51
CALL001217,DLR001,AGT001,CUS00346,CMP001,2024-01-28 10:19:07,2024-01-28,190,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/28/CALL001217.mp3,2024-01-28 10:19:07
CALL001218,DLR003,AGT017,CUS00467,CMP011,2024-01-19 09:37:40,2024-01-19,152,information_provided,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL001218.mp3,2024-01-19 09:37:40
CALL001219,DLR003,AGT015,CUS01928,CMP015,2024-01-25 10:12:37,2024-01-25,354,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/25/CALL001219.mp3,2024-01-25 10:12:37
CALL001220,DLR003,AGT014,CUS01626,CMP013,2024-01-10 09:32:27,2024-01-10,161,voicemail,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/10/CALL001220.mp3,2024-01-10 09:32:27
CALL001221,DLR004,AGT020,CUS01392,CMP020,2024-01-23 16:29:58,2024-01-23,228,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/23/CALL001221.mp3,2024-01-23 16:29:58
CALL001222,DLR005,AGT025,CUS00451,CMP024,2024-01-30 17:08:00,2024-01-30,138,wrong_number,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/30/CALL001222.mp3,2024-01-30 17:08:00
CALL001223,DLR001,AGT003,CUS00724,CMP004,2024-01-03 13:08:20,2024-01-03,138,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/03/CALL001223.mp3,2024-01-03 13:08:20
CALL001224,DLR002,AGT008,CUS00092,CMP010,2024-01-05 15:29:44,2024-01-05,226,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/05/CALL001224.mp3,2024-01-05 15:29:44
CALL001225,DLR001,AGT001,CUS00217,CMP003,2024-01-15 08:20:42,2024-01-15,331,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/15/CALL001225.mp3,2024-01-15 08:20:42
CALL001226,DLR004,AGT020,CUS01095,CMP020,2024-01-07 15:42:53,2024-01-07,239,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/07/CALL001226.mp3,2024-01-07 15:42:53
CALL001227,DLR003,AGT017,CUS01068,CMP014,2024-01-30 16:37:32,2024-01-30,227,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/30/CALL001227.mp3,2024-01-30 16:37:32
CALL001228,DLR005,AGT025,CUS01088,CMP023,2024-01-12 09:53:11,2024-01-12,120,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/12/CALL001228.mp3,2024-01-12 09:53:11
CALL001229,DLR001,AGT003,CUS00694,CMP004,2024-01-05 15:51:21,2024-01-05,144,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/05/CALL001229.mp3,2024-01-05 15:51:21
CALL001230,DLR003,AGT015,CUS01022,CMP015,2024-01-11 15:34:24,2024-01-11,189,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/11/CALL001230.mp3,2024-01-11 15:34:24
CALL001231,DLR002,AGT007,CUS01648,CMP006,2024-01-08 16:13:17,2024-01-08,151,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/08/CALL001231.mp3,2024-01-08 16:13:17
CALL001232,DLR005,AGT028,CUS00947,CMP022,2024-01-28 12:52:04,2024-01-28,165,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/28/CALL001232.mp3,2024-01-28 12:52:04
