APPOINTMENT_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,APPOINTMENT_DATETIME,APPOINTMENT_DATE,APPOINTMENT_TYPE,STATUS,DURATION_MINUTES,NOTES,CREATED_AT
APT01288,CALL004093,DLR001,AGT001,CUS01613,2024-01-17 02:34:11,2024-01-17,recall_repair,showed,120,,2024-01-07 14:34:11
APT01289,CALL004097,DLR002,AGT008,CUS01209,2024-01-19 17:52:23,2024-01-19,brake_service,confirmed,45,,2024-01-11 08:52:23
APT01290,CALL004098,DLR003,AGT017,CUS00514,2024-01-31 00:57:48,2024-01-31,transmission_service,confirmed,30,,2024-01-18 12:57:48
APT01291,CALL004100,DLR003,AGT017,CUS00821,2024-01-10 00:33:23,2024-01-10,brake_service,cancelled,90,,2024-01-08 07:33:23
APT01292,CALL004103,DLR004,AGT020,CUS00524,2024-01-22 18:42:56,2024-01-22,lease_return,confirmed,60,,2024-01-20 10:42:56
APT01293,CALL004104,DLR003,AGT016,CUS00395,2024-02-01 23:22:51,2024-02-01,oil_change,showed,45,,2024-01-24 15:22:51
APT01294,CALL004106,DLR003,AGT014,CUS01894,2024-01-05 01:45:04,2024-01-05,brake_service,confirmed,45,,2024-01-02 10:45:04
APT01295,CALL004107,DLR005,AGT025,CUS01252,2024-02-08 00:44:11,2024-02-08,transmission_service,scheduled,30,,2024-01-27 12:44:11
APT01296,CALL004115,DLR002,AGT012,CUS00441,2024-02-07 22:26:28,2024-02-07,tire_rotation,confirmed,120,,2024-01-29 11:26:28
APT01297,CALL004116,DLR002,AGT008,CUS01197,2024-01-04 05:46:01,2024-01-04,sales_consultation,no_show,45,,2024-01-01 16:46:01
APT01298,CALL004117,DLR002,AGT010,CUS00318,2024-01-26 22:36:42,2024-01-26,tire_rotation,showed,120,,2024-01-20 14:36:42
APT01299,CALL004120,DLR005,AGT027,CUS01653,2024-01-27 02:27:38,2024-01-27,oil_change,confirmed,60,,2024-01-19 11:27:38
APT01300,CALL004122,DLR002,AGT009,CUS00344,2024-01-18 01:45:17,2024-01-18,recall_repair,showed,60,,2024-01-05 13:45:17
APT01301,CALL004128,DLR001,AGT003,CUS00360,2024-01-19 21:42:38,2024-01-19,tire_rotation,confirmed,30,,2024-01-06 08:42:38
APT01302,CALL004129,DLR003,AGT018,CUS01518,2024-01-10 23:07:16,2024-01-10,brake_service,showed,120,,2024-01-02 10:07:16
APT01303,CALL004133,DLR002,AGT010,CUS01460,2024-01-22 22:54:18,2024-01-22,multi_point_inspection,scheduled,45,,2024-01-20 10:54:18
APT01304,CALL004135,DLR004,AGT021,CUS01689,2024-01-19 16:02:34,2024-01-19,transmission_service,no_show,45,,2024-01-18 07:02:34
APT01305,CALL004151,DLR002,AGT009,CUS00502,2024-02-04 00:46:09,2024-02-04,tire_rotation,no_show,60,,2024-01-23 12:46:09
APT01306,CALL004155,DLR005,AGT026,CUS00140,2024-01-28 18:22:38,2024-01-28,lease_return,showed,45,,2024-01-16 07:22:38
APT01307,CALL004158,DLR005,AGT030,CUS01081,2024-02-12 03:55:48,2024-02-12,oil_change,scheduled,90,,2024-01-30 14:55:48
APT01308,CALL004159,DLR005,AGT025,CUS00551,2024-01-29 00:31:00,2024-01-29,lease_return,showed,120,,2024-01-23 14:31:00
APT01309,CALL004162,DLR004,AGT021,CUS00251,2024-01-30 23:13:02,2024-01-30,tire_rotation,scheduled,60,,2024-01-17 13:13:02
APT01310,CALL004165,DLR003,AGT014,CUS01717,2024-02-11 18:55:59,2024-02-11,brake_service,scheduled,45,,2024-01-29 07:55:59
APT01311,CALL004169,DLR004,AGT021,CUS01370,2024-02-10 03:31:51,2024-02-10,sales_consultation,confirmed,30,,2024-01-28 10:31:51
APT01312,CALL004171,DLR005,AGT030,CUS00701,2024-01-11 23:40:12,2024-01-11,sales_consultation,confirmed,30,,2024-01-04 09:40:12
APT01313,CALL004173,DLR005,AGT028,CUS00840,2024-02-10 00:41:08,2024-02-10,multi_point_inspection,showed,45,,2024-01-29 09:41:08
APT01314,CALL004174,DLR002,AGT009,CUS01241,2024-01-30 21:24:16,2024-01-30,tire_rotation,showed,90,,2024-01-24 12:24:16
APT01315,CALL004175,DLR004,AGT020,CUS01358,2024-01-29 23:02:00,2024-01-29,sales_consultation,confirmed,120,,2024-01-19 15:02:00
APT01316,CALL004178,DLR005,AGT028,CUS00001,2024-01-24 18:37:34,2024-01-24,recall_repair,scheduled,120,,2024-01-12 08:37:34
APT01317,CALL004191,DLR002,AGT008,CUS00779,2024-02-03 03:19:02,2024-02-03,multi_point_inspection,confirmed,45,,2024-01-25 14:19:02
APT01318,CALL004192,DLR002,AGT010,CUS00537,2024-01-26 19:01:37,2024-01-26,multi_point_inspection,scheduled,45,,2024-01-20 10:01:37
APT01319,CALL004195,DLR001,AGT004,CUS01727,2024-01-11 05:53:30,2024-01-11,oil_change,scheduled,90,,2024-01-07 15:53:30
APT01320,CALL004197,DLR005,AGT027,CUS00558,2024-01-30 19:12:01,2024-01-30,lease_return,scheduled,120,,2024-01-27 07:12:01
APT01321,CALL004199,DLR003,AGT017,CUS00458,2024-01-21 02:28:56,2024-01-21,lease_return,confirmed,60,,2024-01-10 09:28:56
APT01322,CALL004200,DLR005,AGT026,CUS01585,2024-01-25 01:23:00,2024-01-25,tire_rotation,scheduled,60,,2024-01-23 10:23:00
APT01323,CALL004203,DLR001,AGT003,CUS01859,2024-01-24 06:28:30,2024-01-24,lease_return,confirmed,45,,2024-01-16 15:28:30
APT01324,CALL004204,DLR002,AGT011,CUS00921,2024-01-24 22:51:18,2024-01-24,tire_rotation,showed,90,,2024-01-16 10:51:18
APT01325,CALL004208,DLR004,AGT024,CUS00856,2024-01-23 04:11:05,2024-01-23,multi_point_inspection,showed,30,,2024-01-13 16:11:05
APT01326,CALL004211,DLR002,AGT010,CUS00436,2024-01-09 05:13:40,2024-01-09,multi_point_inspection,scheduled,60,,2024-01-01 17:13:40
APT01327,CALL004214,DLR005,AGT029,CUS01383,2024-02-04 22:32:39,2024-02-04,transmission_service,showed,30,,2024-01-28 09:32:39
APT01328,CALL004218,DLR005,AGT026,CUS01982,2024-02-06 23:00:34,2024-02-06,oil_change,no_show,30,,2024-01-27 10:00:34
APT01329,CALL004220,DLR004,AGT022,CUS00199,2024-01-02 23:33:03,2024-01-02,transmission_service,confirmed,60,,2024-01-01 09:33:03
APT01330,CALL004224,DLR003,AGT015,CUS01309,2024-02-03 01:21:19,2024-02-03,sales_consultation,no_show,45,,2024-01-22 13:21:19
APT01331,CALL004226,DLR004,AGT019,CUS01729,2024-01-29 02:55:27,2024-01-29,tire_rotation,cancelled,30,,2024-01-22 16:55:27
APT01332,CALL004232,DLR002,AGT010,CUS00493,2024-01-26 00:41:14,2024-01-26,multi_point_inspection,no_show,120,,2024-01-17 15:41:14
APT01333,CALL004235,DLR003,AGT016,CUS01372,2024-01-17 02:30:11,2024-01-17,recall_repair,showed,45,,2024-01-03 10:30:11
APT01334,CALL004239,DLR002,AGT007,CUS01434,2024-01-29 02:34:13,2024-01-29,oil_change,scheduled,60,,2024-01-15 14:34:13
APT01335,CALL004240,DLR004,AGT024,CUS01256,2024-01-10 23:44:40,2024-01-10,multi_point_inspection,scheduled,60,,2024-01-02 10:44:40
APT01336,CALL004244,DLR002,AGT011,CUS01481,2024-01-07 03:19:58,2024-01-07,sales_consultation,showed,90,,2024-01-04 10:19:58
APT01337,CALL004248,DLR002,AGT007,CUS01640,2024-02-03 00:13:01,2024-02-03,transmission_service,cancelled,120,,2024-01-25 14:13:01
APT01338,CALL004256,DLR004,AGT024,CUS00806,2024-01-25 22:37:29,2024-01-25,sales_consultation,showed,90,,2024-01-18 09:37:29
APT01339,CALL004258,DLR002,AGT010,CUS01203,2024-01-16 00:57:19,2024-01-16,sales_consultation,scheduled,90,,2024-01-04 09:57:19
APT01340,CALL004273,DLR004,AGT019,CUS01409,2024-01-13 00:10:00,2024-01-13,multi_point_inspection,confirmed,30,,2024-01-11 15:10:00
APT01341,CALL004276,DLR001,AGT004,CUS01091,2024-01-20 02:19:07,2024-01-20,multi_point_inspection,showed,120,,2024-01-14 10:19:07
APT01342,CALL004278,DLR003,AGT015,CUS01625,2024-01-24 23:31:51,2024-01-24,sales_consultation,no_show,120,,2024-01-13 08:31:51
APT01343,CALL004280,DLR003,AGT014,CUS01802,2024-01-20 21:15:32,2024-01-20,transmission_service,showed,120,,2024-01-13 13:15:32
APT01344,CALL004282,DLR001,AGT003,CUS00987,2024-01-28 00:56:21,2024-01-28,oil_change,showed,45,,2024-01-21 07:56:21
APT01345,CALL004283,DLR002,AGT010,CUS00254,2024-01-05 23:46:40,2024-01-05,lease_return,cancelled,120,,2024-01-01 13:46:40
APT01346,CALL004284,DLR004,AGT020,CUS01165,2024-02-06 23:13:26,2024-02-06,tire_rotation,showed,45,,2024-01-30 15:13:26
APT01347,CALL004291,DLR005,AGT028,CUS01193,2024-01-20 08:30:49,2024-01-20,recall_repair,confirmed,30,,2024-01-10 15:30:49
APT01348,CALL004294,DLR005,AGT026,CUS00974,2024-01-25 04:05:01,2024-01-25,tire_rotation,confirmed,90,,2024-01-11 19:05:01
APT01349,CALL004295,DLR003,AGT018,CUS01468,2024-01-19 03:38:46,2024-01-19,brake_service,showed,45,,2024-01-04 11:38:46
APT01350,CALL004297,DLR004,AGT020,CUS00619,2024-02-07 23:35:19,2024-02-07,oil_change,confirmed,30,,2024-01-26 09:35:19
APT01351,CALL004300,DLR002,AGT009,CUS01076,2024-01-24 04:05:57,2024-01-24,brake_service,showed,120,,2024-01-15 17:05:57
APT01352,CALL004302,DLR005,AGT026,CUS01856,2024-01-15 02:55:47,2024-01-15,tire_rotation,confirmed,120,,2024-01-03 12:55:47
APT01353,CALL004304,DLR004,AGT024,CUS00587,2024-01-23 03:14:14,2024-01-23,oil_change,cancelled,120,,2024-01-09 11:14:14
APT01354,CALL004310,DLR004,AGT021,CUS00490,2024-01-24 23:15:19,2024-01-24,recall_repair,no_show,30,,2024-01-16 15:15:19
APT01355,CALL004312,DLR002,AGT007,CUS01355,2024-01-15 22:41:00,2024-01-15,sales_consultation,showed,30,,2024-01-09 11:41:00
APT01356,CALL004315,DLR002,AGT008,CUS01453,2024-01-31 11:20:33,2024-01-31,transmission_service,scheduled,30,,2024-01-16 18:20:33
APT01357,CALL004321,DLR001,AGT001,CUS00746,2024-01-12 04:15:07,2024-01-12,recall_repair,confirmed,60,,2024-01-10 15:15:07
APT01358,CALL004323,DLR005,AGT027,CUS00006,2024-01-20 17:23:43,2024-01-20,sales_consultation,scheduled,90,,2024-01-18 08:23:43
APT01359,CALL004326,DLR002,AGT007,CUS00573,2024-02-05 21:20:35,2024-02-05,recall_repair,confirmed,30,,2024-01-24 09:20:35
APT01360,CALL004329,DLR001,AGT001,CUS01372,2024-01-31 21:49:43,2024-01-31,multi_point_inspection,no_show,90,,2024-01-25 09:49:43
APT01361,CALL004336,DLR004,AGT020,CUS00324,2024-01-13 00:36:52,2024-01-13,transmission_service,showed,120,,2024-01-09 15:36:52
APT01362,CALL004339,DLR002,AGT008,CUS00995,2024-01-23 19:16:27,2024-01-23,oil_change,confirmed,90,,2024-01-15 11:16:27
APT01363,CALL004344,DLR005,AGT025,CUS01375,2024-01-31 05:32:21,2024-01-31,sales_consultation,showed,45,,2024-01-25 16:32:21
APT01364,CALL004351,DLR005,AGT030,CUS00763,2024-01-16 18:00:19,2024-01-16,tire_rotation,showed,45,,2024-01-02 09:00:19
APT01365,CALL004354,DLR004,AGT021,CUS01412,2024-01-10 23:09:44,2024-01-10,lease_return,showed,30,,2024-01-06 11:09:44
APT01366,CALL004357,DLR005,AGT025,CUS00743,2024-01-15 04:11:56,2024-01-15,recall_repair,showed,45,,2024-01-12 14:11:56
APT01367,CALL004364,DLR002,AGT009,CUS00312,2024-02-03 21:33:45,2024-02-03,transmission_service,confirmed,45,,2024-01-25 10:33:45
APT01368,CALL004365,DLR005,AGT026,CUS01448,2024-01-15 05:14:28,2024-01-15,recall_repair,confirmed,45,,2024-01-07 14:14:28
APT01369,CALL004371,DLR004,AGT020,CUS00104,2024-01-31 02:22:56,2024-01-31,recall_repair,showed,60,,2024-01-28 14:22:56
APT01370,CALL004378,DLR001,AGT003,CUS00678,2024-01-25 22:12:02,2024-01-25,sales_consultation,scheduled,45,,2024-01-14 10:12:02
APT01371,CALL004379,DLR003,AGT016,CUS01947,2024-01-31 02:27:26,2024-01-31,recall_repair,showed,90,,2024-01-23 15:27:26
APT01372,CALL004382,DLR003,AGT015,CUS01231,2024-02-11 02:02:01,2024-02-11,sales_consultation,scheduled,30,,2024-01-29 14:02:01
APT01373,CALL004384,DLR003,AGT015,CUS01227,2024-01-17 21:54:47,2024-01-17,multi_point_inspection,showed,120,,2024-01-07 07:54:47
APT01374,CALL004387,DLR003,AGT017,CUS00686,2024-02-05 00:21:48,2024-02-05,tire_rotation,confirmed,45,,2024-01-26 09:21:48
APT01375,CALL004388,DLR003,AGT018,CUS01066,2024-02-06 22:37:10,2024-02-06,lease_return,showed,90,,2024-01-27 14:37:10
APT01376,CALL004389,DLR002,AGT008,CUS00309,2024-01-25 03:00:30,2024-01-25,transmission_service,no_show,30,,2024-01-22 14:00:30
APT01377,CALL004396,DLR004,AGT024,CUS00169,2024-01-15 04:04:40,2024-01-15,tire_rotation,showed,90,,2024-01-03 14:04:40
APT01378,CALL004399,DLR005,AGT026,CUS00018,2024-01-18 19:51:48,2024-01-18,tire_rotation,confirmed,30,,2024-01-12 09:51:48
APT01379,CALL004400,DLR003,AGT014,CUS01944,2024-01-31 08:54:38,2024-01-31,oil_change,confirmed,60,,2024-01-24 15:54:38
APT01380,CALL004401,DLR003,AGT016,CUS00900,2024-01-24 00:34:18,2024-01-24,lease_return,cancelled,30,,2024-01-12 10:34:18
APT01381,CALL004403,DLR002,AGT012,CUS01663,2024-01-20 18:33:52,2024-01-20,lease_return,showed,60,,2024-01-17 09:33:52
APT01382,CALL004407,DLR004,AGT023,CUS00515,2024-01-19 03:51:34,2024-01-19,sales_consultation,showed,120,,2024-01-08 15:51:34
APT01383,CALL004408,DLR004,AGT024,CUS00092,2024-01-12 19:10:47,2024-01-12,lease_return,confirmed,120,,2024-01-03 11:10:47
APT01384,CALL004415,DLR005,AGT030,CUS01031,2024-02-08 00:52:32,2024-02-08,multi_point_inspection,showed,120,,2024-01-24 10:52:32
APT01385,CALL004416,DLR004,AGT022,CUS01645,2024-01-23 10:52:18,2024-01-23,tire_rotation,scheduled,90,,2024-01-13 18:52:18
APT01386,CALL004418,DLR001,AGT003,CUS00510,2024-01-22 03:57:09,2024-01-22,multi_point_inspection,showed,45,,2024-01-18 16:57:09
APT01387,CALL004420,DLR004,AGT019,CUS00428,2024-01-06 10:11:15,2024-01-06,transmission_service,showed,120,,2024-01-01 17:11:15
APT01388,CALL004421,DLR002,AGT009,CUS01202,2024-02-01 02:01:19,2024-02-01,tire_rotation,confirmed,90,,2024-01-26 09:01:19
APT01389,CALL004422,DLR004,AGT021,CUS01403,2024-01-30 01:28:49,2024-01-30,sales_consultation,no_show,90,,2024-01-16 11:28:49
APT01390,CALL004426,DLR005,AGT026,CUS00241,2024-02-13 01:37:08,2024-02-13,tire_rotation,scheduled,30,,2024-01-29 08:37:08
APT01391,CALL004428,DLR003,AGT016,CUS01355,2024-02-07 05:03:05,2024-02-07,brake_service,no_show,45,,2024-01-24 13:03:05
APT01392,CALL004429,DLR002,AGT007,CUS01670,2024-02-02 06:14:54,2024-02-02,oil_change,showed,120,,2024-01-19 15:14:54
APT01393,CALL004430,DLR004,AGT019,CUS01553,2024-02-01 06:53:36,2024-02-01,transmission_service,cancelled,90,,2024-01-21 13:53:36
APT01394,CALL004432,DLR004,AGT020,CUS00536,2024-02-11 01:26:42,2024-02-11,transmission_service,scheduled,45,,2024-01-27 16:26:42
APT01395,CALL004433,DLR004,AGT022,CUS00209,2024-01-15 04:10:13,2024-01-15,brake_service,scheduled,30,,2024-01-12 11:10:13
APT01396,CALL004434,DLR004,AGT022,CUS00102,2024-01-19 00:25:32,2024-01-19,oil_change,cancelled,120,,2024-01-10 09:25:32
APT01397,CALL004436,DLR004,AGT024,CUS01396,2024-01-11 02:24:14,2024-01-11,recall_repair,no_show,45,,2024-01-05 16:24:14
APT01398,CALL004437,DLR004,AGT023,CUS00208,2024-01-17 01:05:40,2024-01-17,multi_point_inspection,confirmed,120,,2024-01-10 16:05:40
APT01399,CALL004442,DLR004,AGT019,CUS01600,2024-01-16 23:56:31,2024-01-16,lease_return,no_show,45,,2024-01-04 10:56:31
APT01400,CALL004443,DLR002,AGT011,CUS01991,2024-01-31 06:22:23,2024-01-31,sales_consultation,confirmed,30,,2024-01-29 16:22:23
APT01401,CALL004445,DLR005,AGT025,CUS00990,2024-02-05 08:01:03,2024-02-05,tire_rotation,confirmed,120,,2024-01-25 17:01:03
APT01402,CALL004451,DLR005,AGT030,CUS01042,2024-01-30 00:26:15,2024-01-30,sales_consultation,showed,30,,2024-01-22 16:26:15
APT01403,CALL004452,DLR003,AGT018,CUS00148,2024-01-25 22:56:23,2024-01-25,lease_return,scheduled,120,,2024-01-15 09:56:23
APT01404,CALL004454,DLR001,AGT004,CUS00403,2024-01-11 20:06:46,2024-01-11,sales_consultation,showed,60,,2024-01-05 12:06:46
APT01405,CALL004456,DLR002,AGT011,CUS01731,2024-01-10 17:27:02,2024-01-10,tire_rotation,showed,45,,2024-01-02 08:27:02
APT01406,CALL004460,DLR004,AGT021,CUS00753,2024-02-10 04:07:56,2024-02-10,lease_return,showed,60,,2024-01-27 11:07:56
APT01407,CALL004468,DLR005,AGT030,CUS01662,2024-02-03 04:31:21,2024-02-03,transmission_service,confirmed,90,,2024-01-25 11:31:21
APT01408,CALL004476,DLR003,AGT014,CUS00832,2024-02-08 19:36:11,2024-02-08,tire_rotation,cancelled,30,,2024-01-29 11:36:11
APT01409,CALL004479,DLR005,AGT027,CUS01541,2024-01-16 01:11:27,2024-01-16,brake_service,confirmed,120,,2024-01-14 11:11:27
APT01410,CALL004481,DLR003,AGT017,CUS01030,2024-01-19 05:17:31,2024-01-19,lease_return,scheduled,30,,2024-01-06 15:17:31
APT01411,CALL004491,DLR004,AGT019,CUS01013,2024-02-13 07:26:14,2024-02-13,tire_rotation,confirmed,30,,2024-01-29 15:26:14
APT01412,CALL004493,DLR002,AGT011,CUS00448,2024-01-28 03:38:17,2024-01-28,tire_rotation,cancelled,30,,2024-01-19 11:38:17
APT01413,CALL004501,DLR003,AGT013,CUS01543,2024-01-30 20:15:20,2024-01-30,lease_return,confirmed,30,,2024-01-18 11:15:20
APT01414,CALL004502,DLR004,AGT021,CUS00167,2024-02-01 20:40:07,2024-02-01,brake_service,confirmed,45,,2024-01-20 09:40:07
APT01415,CALL004507,DLR003,AGT015,CUS00977,2024-02-03 20:58:45,2024-02-03,brake_service,showed,90,,2024-01-20 10:58:45
APT01416,CALL004512,DLR003,AGT018,CUS01967,2024-01-16 18:51:50,2024-01-16,tire_rotation,showed,120,,2024-01-08 09:51:50
APT01417,CALL004514,DLR004,AGT023,CUS00540,2024-02-01 23:28:09,2024-02-01,tire_rotation,confirmed,90,,2024-01-30 09:28:09
APT01418,CALL004515,DLR003,AGT016,CUS00873,2024-02-04 10:54:42,2024-02-04,multi_point_inspection,confirmed,30,,2024-01-23 17:54:42
APT01419,CALL004516,DLR001,AGT003,CUS00915,2024-01-28 03:03:40,2024-01-28,lease_return,confirmed,30,,2024-01-24 14:03:40
APT01420,CALL004518,DLR001,AGT006,CUS00010,2024-01-23 21:24:05,2024-01-23,lease_return,confirmed,60,,2024-01-09 09:24:05
APT01421,CALL004519,DLR002,AGT010,CUS01494,2024-01-24 02:20:04,2024-01-24,tire_rotation,cancelled,30,,2024-01-15 10:20:04
APT01422,CALL004522,DLR001,AGT004,CUS01961,2024-01-22 07:50:56,2024-01-22,oil_change,confirmed,60,,2024-01-10 14:50:56
APT01423,CALL004524,DLR005,AGT030,CUS00825,2024-01-28 04:35:40,2024-01-28,lease_return,showed,30,,2024-01-24 17:35:40
APT01424,CALL004526,DLR005,AGT030,CUS00402,2024-01-24 01:39:45,2024-01-24,oil_change,confirmed,45,,2024-01-20 16:39:45
APT01425,CALL004527,DLR003,AGT018,CUS00939,2024-01-13 00:23:05,2024-01-13,oil_change,cancelled,45,,2024-01-07 15:23:05
APT01426,CALL004528,DLR001,AGT005,CUS00492,2024-01-28 17:19:41,2024-01-28,sales_consultation,showed,30,,2024-01-21 09:19:41
APT01427,CALL004530,DLR003,AGT017,CUS00497,2024-01-25 05:09:08,2024-01-25,recall_repair,no_show,90,,2024-01-23 15:09:08
APT01428,CALL004533,DLR005,AGT025,CUS01389,2024-01-24 02:24:08,2024-01-24,multi_point_inspection,scheduled,45,,2024-01-18 10:24:08
APT01429,CALL004537,DLR003,AGT014,CUS00288,2024-01-26 23:11:14,2024-01-26,recall_repair,showed,30,,2024-01-20 13:11:14
APT01430,CALL004539,DLR001,AGT003,CUS01000,2024-02-01 03:03:22,2024-02-01,sales_consultation,confirmed,90,,2024-01-24 14:03:22
APT01431,CALL004540,DLR005,AGT026,CUS01297,2024-01-18 21:07:48,2024-01-18,brake_service,showed,120,,2024-01-06 13:07:48
APT01432,CALL004544,DLR004,AGT019,CUS01545,2024-01-15 01:40:18,2024-01-15,multi_point_inspection,no_show,120,,2024-01-10 15:40:18
APT01433,CALL004550,DLR004,AGT019,CUS01846,2024-01-16 18:42:16,2024-01-16,brake_service,showed,90,,2024-01-05 09:42:16
APT01434,CALL004552,DLR002,AGT007,CUS01185,2024-01-31 22:15:00,2024-01-31,brake_service,scheduled,120,,2024-01-28 08:15:00
APT01435,CALL004554,DLR004,AGT019,CUS00382,2024-01-29 22:01:01,2024-01-29,recall_repair,cancelled,45,,2024-01-23 11:01:01
APT01436,CALL004555,DLR004,AGT019,CUS00603,2024-01-20 23:02:30,2024-01-20,tire_rotation,showed,45,,2024-01-19 13:02:30
APT01437,CALL004561,DLR002,AGT009,CUS01089,2024-01-11 23:46:07,2024-01-11,recall_repair,confirmed,120,,2024-01-03 11:46:07
APT01438,CALL004562,DLR002,AGT008,CUS01176,2024-01-15 20:07:35,2024-01-15,tire_rotation,scheduled,30,,2024-01-06 11:07:35
APT01439,CALL004563,DLR005,AGT026,CUS00339,2024-01-21 20:25:56,2024-01-21,lease_return,scheduled,60,,2024-01-11 12:25:56
APT01440,CALL004564,DLR002,AGT011,CUS00465,2024-01-13 01:58:30,2024-01-13,multi_point_inspection,confirmed,90,,2024-01-05 11:58:30
APT01441,CALL004568,DLR002,AGT008,CUS00111,2024-02-06 02:10:29,2024-02-06,sales_consultation,confirmed,120,,2024-01-28 18:10:29
APT01442,CALL004572,DLR003,AGT018,CUS01361,2024-02-02 09:21:20,2024-02-02,transmission_service,showed,45,,2024-01-18 16:21:20
APT01443,CALL004576,DLR004,AGT023,CUS00930,2024-01-04 19:04:34,2024-01-04,multi_point_inspection,confirmed,45,,2024-01-02 11:04:34
APT01444,CALL004578,DLR004,AGT019,CUS00704,2024-01-30 01:54:24,2024-01-30,lease_return,confirmed,120,,2024-01-17 11:54:24
APT01445,CALL004580,DLR003,AGT018,CUS01948,2024-01-22 02:49:11,2024-01-22,oil_change,showed,45,,2024-01-11 16:49:11
APT01446,CALL004581,DLR001,AGT003,CUS01498,2024-02-08 04:35:01,2024-02-08,recall_repair,scheduled,60,,2024-01-26 16:35:01
APT01447,CALL004584,DLR002,AGT008,CUS01984,2024-02-01 02:45:01,2024-02-01,recall_repair,showed,120,,2024-01-30 14:45:01
APT01448,CALL004587,DLR003,AGT014,CUS01817,2024-01-12 19:58:31,2024-01-12,sales_consultation,confirmed,90,,2024-01-08 10:58:31
APT01449,CALL004591,DLR003,AGT013,CUS00979,2024-01-20 05:01:25,2024-01-20,multi_point_inspection,showed,60,,2024-01-15 17:01:25
APT01450,CALL004597,DLR004,AGT021,CUS01513,2024-01-29 17:58:16,2024-01-29,sales_consultation,no_show,45,,2024-01-28 09:58:16
APT01451,CALL004605,DLR005,AGT028,CUS01532,2024-02-02 03:51:02,2024-02-02,brake_service,scheduled,120,,2024-01-27 11:51:02
APT01452,CALL004609,DLR005,AGT026,CUS00198,2024-01-22 01:59:41,2024-01-22,lease_return,showed,30,,2024-01-10 15:59:41
APT01453,CALL004611,DLR004,AGT024,CUS01656,2024-02-02 20:11:34,2024-02-02,oil_change,showed,30,,2024-01-30 12:11:34
APT01454,CALL004624,DLR001,AGT001,CUS00530,2024-01-11 01:09:07,2024-01-11,brake_service,cancelled,45,,2024-01-05 14:09:07
APT01455,CALL004625,DLR004,AGT024,CUS01056,2024-01-07 05:13:07,2024-01-07,sales_consultation,showed,90,,2024-01-01 13:13:07
APT01456,CALL004629,DLR001,AGT006,CUS01201,2024-02-12 02:39:28,2024-02-12,oil_change,no_show,120,,2024-01-30 09:39:28
APT01457,CALL004632,DLR004,AGT020,CUS00546,2024-01-28 22:27:45,2024-01-28,transmission_service,scheduled,30,,2024-01-19 14:27:45
APT01458,CALL004633,DLR005,AGT028,CUS01175,2024-02-13 03:15:18,2024-02-13,multi_point_inspection,showed,30,,2024-01-30 16:15:18
APT01459,CALL004634,DLR001,AGT005,CUS01844,2024-01-22 02:38:22,2024-01-22,lease_return,showed,30,,2024-01-11 15:38:22
APT01460,CALL004638,DLR003,AGT016,CUS01090,2024-01-30 00:33:19,2024-01-30,tire_rotation,scheduled,120,,2024-01-17 09:33:19
APT01461,CALL004641,DLR004,AGT021,CUS01041,2024-02-06 08:52:12,2024-02-06,tire_rotation,confirmed,90,,2024-01-24 17:52:12
APT01462,CALL004643,DLR005,AGT028,CUS00616,2024-01-28 01:23:11,2024-01-28,recall_repair,showed,90,,2024-01-26 11:23:11
APT01463,CALL004644,DLR003,AGT017,CUS00994,2024-01-14 06:40:05,2024-01-14,multi_point_inspection,showed,90,,2024-01-02 14:40:05
APT01464,CALL004646,DLR002,AGT008,CUS00137,2024-02-07 21:59:33,2024-02-07,lease_return,scheduled,60,,2024-01-29 11:59:33
