SCORE_ID,CALL_ID,AGENT_ID,GREETING,ACTIVE_LISTENING,OBJECTION_HANDLING,PRODUCT_KNOWLEDGE,CLOSING,PROFESSIONALISM,OVERALL_SCORE,SCORED_BY,NOTES,CREATED_AT
SCR003142,CALL003142,AGT007,89,55,49,56,46,85,63,supervisor,,2024-01-26 09:41:19
SCR003143,CALL003143,AGT027,20,66,33,42,38,37,39,AI,,2024-01-24 09:33:06
SCR003144,CALL003144,AGT006,42,62,34,53,60,59,51,AI,,2024-01-21 18:10:04
SCR003145,CALL003145,AGT030,78,68,65,87,88,52,73,AI,,2024-01-24 10:54:35
SCR003146,CALL003146,AGT021,83,73,97,89,82,90,85,supervisor,,2024-01-10 07:31:49
SCR003147,CALL003147,AGT030,87,63,70,82,83,84,78,supervisor,,2024-01-09 17:36:34
SCR003148,CALL003148,AGT021,76,83,67,75,72,84,76,supervisor,,2024-01-21 14:36:47
SCR003149,CALL003149,AGT013,45,60,41,33,45,63,47,AI,,2024-01-12 10:50:40
SCR003150,CALL003150,AGT008,58,84,76,47,78,63,67,supervisor,,2024-01-19 17:15:04
SCR003151,CALL003151,AGT005,23,46,75,39,47,48,46,supervisor,,2024-01-19 11:29:22
SCR003152,CALL003152,AGT026,100,91,77,90,84,68,85,supervisor,,2024-01-10 15:38:28
SCR003153,CALL003153,AGT013,58,40,67,51,46,75,56,AI,,2024-01-14 15:11:11
SCR003154,CALL003154,AGT005,68,28,72,52,36,59,52,AI,,2024-01-28 12:13:08
SCR003155,CALL003155,AGT003,63,85,51,64,58,74,65,supervisor,,2024-01-29 15:35:33
SCR003156,CALL003156,AGT013,33,54,28,64,37,35,41,supervisor,,2024-01-19 08:26:59
SCR003157,CALL003157,AGT027,75,52,59,56,30,28,50,AI,,2024-01-22 15:27:57
SCR003158,CALL003158,AGT002,70,68,57,48,63,33,56,AI,,2024-01-18 17:27:51
SCR003159,CALL003159,AGT010,70,66,83,97,82,87,80,supervisor,,2024-01-30 15:58:26
SCR003160,CALL003160,AGT001,77,81,95,65,73,85,79,supervisor,,2024-01-26 14:07:06
SCR003161,CALL003161,AGT025,59,78,45,81,84,67,69,AI,,2024-01-15 17:36:25
SCR003162,CALL003162,AGT010,92,80,90,80,98,72,85,AI,,2024-01-10 14:23:09
SCR003163,CALL003163,AGT010,99,67,92,92,72,72,82,AI,,2024-01-11 09:07:28
SCR003164,CALL003164,AGT022,89,69,84,51,65,65,70,supervisor,,2024-01-30 11:42:59
SCR003165,CALL003165,AGT018,69,82,75,88,67,91,78,supervisor,,2024-01-17 15:53:45
SCR003166,CALL003166,AGT015,93,69,81,91,92,67,82,supervisor,,2024-01-10 14:37:33
SCR003167,CALL003167,AGT025,77,55,54,84,54,85,68,AI,,2024-01-15 11:10:59
SCR003168,CALL003168,AGT019,78,73,52,54,49,86,65,supervisor,,2024-01-03 15:42:27
SCR003169,CALL003169,AGT011,61,45,60,86,75,81,68,AI,,2024-01-15 15:04:04
SCR003170,CALL003170,AGT013,55,61,22,54,57,57,51,AI,,2024-01-27 14:22:22
SCR003171,CALL003171,AGT013,54,69,40,74,35,66,56,AI,,2024-01-29 08:44:26
SCR003172,CALL003172,AGT013,38,49,54,48,23,31,40,AI,,2024-01-06 17:54:48
SCR003173,CALL003173,AGT017,87,85,58,61,72,63,71,AI,,2024-01-09 10:28:08
SCR003174,CALL003174,AGT016,84,66,83,79,68,87,77,supervisor,,2024-01-14 10:50:19
SCR003175,CALL003175,AGT020,45,49,73,85,67,61,63,supervisor,,2024-01-16 11:29:49
SCR003176,CALL003176,AGT015,76,78,81,100,86,79,83,supervisor,,2024-01-12 13:16:25
SCR003177,CALL003177,AGT006,25,34,26,25,72,51,38,AI,,2024-01-02 14:55:17
SCR003178,CALL003178,AGT007,60,90,57,82,45,46,63,supervisor,,2024-01-09 10:42:05
SCR003179,CALL003179,AGT021,93,71,65,72,76,93,78,supervisor,,2024-01-21 10:26:35
SCR003180,CALL003180,AGT020,72,79,69,81,82,73,76,AI,,2024-01-14 11:07:38
SCR003181,CALL003181,AGT010,70,66,96,79,100,70,80,AI,,2024-01-28 13:25:26
SCR003182,CALL003182,AGT021,97,70,72,65,81,79,77,supervisor,,2024-01-14 12:06:45
SCR003183,CALL003183,AGT025,88,80,66,48,62,90,72,supervisor,,2024-01-25 16:02:17
SCR003184,CALL003184,AGT005,62,26,30,23,31,71,40,AI,,2024-01-01 11:29:19
SCR003185,CALL003185,AGT010,80,81,75,94,73,79,80,AI,,2024-01-15 16:34:38
SCR003186,CALL003186,AGT018,89,69,82,77,99,76,82,supervisor,,2024-01-17 15:07:22
SCR003187,CALL003187,AGT020,70,90,81,90,61,54,74,AI,,2024-01-30 11:17:06
SCR003188,CALL003188,AGT007,47,58,46,67,50,54,53,AI,,2024-01-26 13:59:07
SCR003189,CALL003189,AGT019,78,49,60,75,67,59,64,supervisor,,2024-01-08 14:50:52
SCR003190,CALL003190,AGT015,84,88,82,98,86,78,86,supervisor,,2024-01-16 11:44:51
SCR003191,CALL003191,AGT010,77,69,99,86,78,70,79,AI,,2024-01-06 11:15:49
SCR003192,CALL003192,AGT013,70,42,58,59,41,57,54,AI,,2024-01-02 08:57:31
SCR003193,CALL003193,AGT009,82,56,65,66,67,70,67,AI,,2024-01-15 14:07:46
SCR003194,CALL003194,AGT013,72,63,55,21,21,69,50,supervisor,,2024-01-01 15:40:17
SCR003195,CALL003195,AGT012,66,73,42,50,41,24,49,supervisor,,2024-01-26 09:49:25
SCR003196,CALL003196,AGT025,74,65,83,48,71,88,71,supervisor,,2024-01-02 12:44:05
SCR003197,CALL003197,AGT015,96,70,74,86,66,93,80,supervisor,,2024-01-29 09:03:54
SCR003198,CALL003198,AGT025,69,69,52,62,76,80,68,supervisor,,2024-01-07 15:45:43
SCR003199,CALL003199,AGT006,48,58,39,39,38,75,49,AI,,2024-01-18 11:43:51
SCR003200,CALL003200,AGT003,66,75,88,77,70,83,76,AI,,2024-01-28 11:37:52
SCR003201,CALL003201,AGT025,48,85,72,54,45,68,62,AI,,2024-01-11 11:54:41
SCR003202,CALL003202,AGT015,79,80,98,94,95,82,88,AI,,2024-01-21 07:54:07
SCR003203,CALL003203,AGT030,52,80,74,83,78,65,72,supervisor,,2024-01-09 15:42:53
SCR003204,CALL003204,AGT005,66,64,73,38,31,37,51,AI,,2024-01-20 11:26:55
SCR003205,CALL003205,AGT010,95,85,81,67,68,99,82,AI,,2024-01-13 09:32:57
SCR003206,CALL003206,AGT027,46,35,65,48,63,32,48,AI,,2024-01-17 13:10:24
SCR003207,CALL003207,AGT008,90,46,80,66,61,62,67,AI,,2024-01-21 09:54:28
SCR003208,CALL003208,AGT005,21,52,56,39,71,55,49,AI,,2024-01-20 07:10:53
SCR003209,CALL003209,AGT007,84,80,90,48,83,74,76,AI,,2024-01-07 09:49:58
SCR003210,CALL003210,AGT006,32,43,48,43,58,61,47,AI,,2024-01-26 18:38:59
SCR003211,CALL003211,AGT015,66,95,93,81,67,89,81,supervisor,,2024-01-24 11:23:11
SCR003212,CALL003212,AGT003,64,45,61,81,78,54,63,supervisor,,2024-01-29 15:00:36
SCR003213,CALL003213,AGT026,96,80,81,66,89,90,83,AI,,2024-01-21 16:48:03
SCR003214,CALL003214,AGT009,86,56,49,84,59,79,68,supervisor,,2024-01-30 17:23:03
SCR003215,CALL003215,AGT002,62,54,24,56,28,36,43,supervisor,,2024-01-03 16:47:39
SCR003216,CALL003216,AGT007,57,53,88,67,81,70,69,AI,,2024-01-21 10:11:42
SCR003217,CALL003217,AGT004,88,73,81,93,100,86,86,AI,,2024-01-05 16:23:34
SCR003218,CALL003218,AGT010,95,72,74,96,82,87,84,supervisor,,2024-01-05 09:15:46
SCR003219,CALL003219,AGT011,63,69,72,62,73,53,65,supervisor,,2024-01-01 13:35:36
SCR003220,CALL003220,AGT003,52,83,61,79,50,48,62,AI,,2024-01-28 09:25:11
SCR003221,CALL003221,AGT030,63,54,56,51,72,56,58,supervisor,,2024-01-20 12:20:11
SCR003222,CALL003222,AGT013,23,28,22,31,59,72,39,AI,,2024-01-12 10:48:17
SCR003223,CALL003223,AGT011,72,76,62,78,70,48,67,supervisor,,2024-01-12 09:36:11
SCR003224,CALL003224,AGT005,48,48,74,71,72,43,59,AI,,2024-01-04 09:25:15
SCR003225,CALL003225,AGT008,86,78,54,68,86,67,73,AI,,2024-01-17 12:16:57
SCR003226,CALL003226,AGT022,69,50,83,55,77,49,63,AI,,2024-01-21 15:44:47
SCR003227,CALL003227,AGT008,72,72,68,61,51,64,64,supervisor,,2024-01-18 16:40:00
SCR003228,CALL003228,AGT008,85,76,57,89,72,82,76,supervisor,,2024-01-14 16:32:19
SCR003229,CALL003229,AGT024,85,58,61,90,90,55,73,AI,,2024-01-18 07:59:37
SCR003230,CALL003230,AGT024,53,48,83,83,75,76,69,supervisor,,2024-01-26 09:00:01
SCR003231,CALL003231,AGT030,57,59,48,71,58,52,57,supervisor,,2024-01-18 10:58:17
SCR003232,CALL003232,AGT002,31,55,20,28,51,35,36,supervisor,,2024-01-15 09:31:25
SCR003233,CALL003233,AGT026,87,82,82,69,78,71,78,supervisor,,2024-01-15 11:03:01
SCR003234,CALL003234,AGT021,77,76,87,66,66,86,76,AI,,2024-01-26 14:35:19
SCR003235,CALL003235,AGT016,54,61,64,59,71,45,59,supervisor,,2024-01-25 16:37:41
SCR003236,CALL003236,AGT021,88,87,78,94,71,76,82,supervisor,,2024-01-11 15:24:04
SCR003237,CALL003237,AGT022,81,74,48,73,52,70,66,supervisor,,2024-01-02 18:05:32
SCR003238,CALL003238,AGT014,74,77,70,69,52,82,70,supervisor,,2024-01-08 15:17:48
SCR003239,CALL003239,AGT022,46,61,46,68,79,81,63,AI,,2024-01-01 16:47:54
SCR003240,CALL003240,AGT016,66,88,78,84,56,78,75,AI,,2024-01-06 15:54:21
SCR003241,CALL003241,AGT017,78,73,78,74,79,53,72,AI,,2024-01-15 10:09:30
SCR003242,CALL003242,AGT013,41,43,39,26,28,67,40,AI,,2024-01-24 16:38:20
SCR003243,CALL003243,AGT008,59,54,53,51,48,65,55,supervisor,,2024-01-10 16:18:59
SCR003244,CALL003244,AGT009,86,83,75,82,66,60,75,AI,,2024-01-04 18:09:06
SCR003245,CALL003245,AGT019,49,58,73,75,69,81,67,AI,,2024-01-25 15:15:18
SCR003246,CALL003246,AGT024,85,89,74,74,88,84,82,AI,,2024-01-19 16:11:35
SCR003247,CALL003247,AGT026,99,82,84,97,72,75,84,AI,,2024-01-13 17:08:52
SCR003248,CALL003248,AGT009,52,73,73,45,49,48,56,AI,,2024-01-30 08:29:41
SCR003249,CALL003249,AGT003,89,62,65,58,85,84,73,AI,,2024-01-14 15:57:36
SCR003250,CALL003250,AGT002,29,24,42,31,24,31,30,AI,,2024-01-06 15:59:24
SCR003251,CALL003251,AGT005,57,68,32,20,40,65,47,AI,,2024-01-29 14:52:53
SCR003252,CALL003252,AGT022,69,70,50,71,59,53,62,supervisor,,2024-01-23 07:16:17
SCR003253,CALL003253,AGT006,39,36,73,63,53,74,56,AI,,2024-01-12 12:55:32
SCR003254,CALL003254,AGT014,76,70,77,88,72,57,73,supervisor,,2024-01-17 12:25:33
SCR003255,CALL003255,AGT018,80,96,83,74,69,89,81,AI,,2024-01-08 10:49:30
SCR003256,CALL003256,AGT008,69,61,60,85,45,51,61,AI,,2024-01-02 10:33:40
SCR003257,CALL003257,AGT011,64,84,51,54,46,75,62,AI,,2024-01-12 15:59:08
SCR003258,CALL003258,AGT014,66,62,61,81,73,90,72,supervisor,,2024-01-22 16:08:35
SCR003259,CALL003259,AGT012,30,48,46,56,46,39,44,supervisor,,2024-01-06 14:14:56
SCR003260,CALL003260,AGT019,80,52,66,63,52,63,62,AI,,2024-01-28 12:29:17
SCR003261,CALL003261,AGT015,75,70,93,96,70,98,83,AI,,2024-01-03 11:00:38
SCR003262,CALL003262,AGT010,72,90,90,93,68,69,80,AI,,2024-01-09 15:08:47
SCR003263,CALL003263,AGT013,48,28,35,50,28,37,37,supervisor,,2024-01-01 08:46:56
SCR003264,CALL003264,AGT015,90,77,95,99,71,86,86,AI,,2024-01-25 14:46:56
SCR003265,CALL003265,AGT010,65,95,92,67,74,90,80,AI,,2024-01-14 15:34:27
SCR003266,CALL003266,AGT008,59,49,54,69,52,81,60,supervisor,,2024-01-19 11:07:41
SCR003267,CALL003267,AGT029,60,46,57,57,52,67,56,AI,,2024-01-07 14:55:33
SCR003268,CALL003268,AGT004,72,93,68,69,73,85,76,supervisor,,2024-01-30 14:20:13
SCR003269,CALL003269,AGT019,47,57,50,86,84,62,64,AI,,2024-01-25 13:36:19
SCR003270,CALL003270,AGT019,68,59,78,83,52,79,69,supervisor,,2024-01-26 13:26:47
SCR003271,CALL003271,AGT014,49,69,56,87,85,64,68,AI,,2024-01-05 15:38:07
SCR003272,CALL003272,AGT004,78,82,68,68,94,84,79,AI,,2024-01-28 14:59:33
SCR003273,CALL003273,AGT009,78,60,88,50,79,56,68,AI,,2024-01-04 18:38:37
SCR003274,CALL003274,AGT012,37,57,48,53,20,50,44,AI,,2024-01-22 14:27:03
SCR003275,CALL003275,AGT016,55,46,58,53,66,79,59,AI,,2024-01-17 08:05:59
SCR003276,CALL003276,AGT028,48,69,72,67,64,76,66,supervisor,,2024-01-29 10:08:14
SCR003277,CALL003277,AGT002,35,39,67,43,66,58,51,supervisor,,2024-01-02 12:02:33
SCR003278,CALL003278,AGT005,59,48,42,36,24,60,44,supervisor,,2024-01-13 11:54:46
SCR003279,CALL003279,AGT028,58,77,60,59,59,62,62,AI,,2024-01-26 14:12:22
SCR003280,CALL003280,AGT028,69,49,82,47,45,75,61,supervisor,,2024-01-12 07:31:54
SCR003281,CALL003281,AGT030,87,78,86,57,88,90,81,AI,,2024-01-22 15:13:26
SCR003282,CALL003282,AGT003,85,86,85,90,65,59,78,supervisor,,2024-01-07 14:22:40
SCR003283,CALL003283,AGT010,79,80,84,73,93,85,82,AI,,2024-01-27 14:57:21
SCR003284,CALL003284,AGT001,100,72,82,94,66,91,84,AI,,2024-01-22 14:02:47
SCR003285,CALL003285,AGT026,85,72,83,97,69,71,79,AI,,2024-01-04 13:53:58
SCR003286,CALL003286,AGT020,85,73,74,75,75,82,77,supervisor,,2024-01-10 11:33:38
SCR003287,CALL003287,AGT022,62,86,71,56,46,62,63,supervisor,,2024-01-16 15:50:22
SCR003288,CALL003288,AGT013,41,41,63,52,20,33,41,supervisor,,2024-01-18 11:04:15
SCR003289,CALL003289,AGT001,81,85,93,78,93,92,87,supervisor,,2024-01-08 08:34:18
SCR003290,CALL003290,AGT006,34,48,67,61,31,68,51,supervisor,,2024-01-23 16:36:38
SCR003291,CALL003291,AGT020,79,51,61,64,50,70,62,supervisor,,2024-01-12 14:37:51
SCR003292,CALL003292,AGT007,76,53,74,86,85,68,73,AI,,2024-01-21 14:19:54
SCR003293,CALL003293,AGT003,90,87,65,49,48,56,65,AI,,2024-01-09 12:15:13
SCR003294,CALL003294,AGT008,76,55,70,45,49,53,58,supervisor,,2024-01-19 17:24:00
SCR003295,CALL003295,AGT021,84,90,80,97,75,97,87,AI,,2024-01-14 11:12:27
SCR003296,CALL003296,AGT009,74,49,68,58,59,72,63,supervisor,,2024-01-25 18:51:40
SCR003297,CALL003297,AGT013,75,54,23,54,54,28,48,AI,,2024-01-08 14:06:10
SCR003298,CALL003298,AGT022,71,47,55,61,86,76,66,supervisor,,2024-01-05 12:47:48
SCR003299,CALL003299,AGT005,74,24,25,24,45,48,40,supervisor,,2024-01-05 11:08:10
SCR003300,CALL003300,AGT017,85,51,73,54,62,75,66,AI,,2024-01-22 09:27:59
SCR003301,CALL003301,AGT010,94,79,71,96,91,76,84,AI,,2024-01-25 15:20:47
SCR003302,CALL003302,AGT026,65,76,98,84,73,80,79,AI,,2024-01-25 09:44:09
SCR003303,CALL003303,AGT026,91,93,83,87,91,66,85,supervisor,,2024-01-27 16:50:24
SCR003304,CALL003304,AGT013,27,57,63,68,67,41,53,AI,,2024-01-26 10:15:38
SCR003305,CALL003305,AGT001,83,86,70,78,68,65,75,supervisor,,2024-01-22 11:30:26
SCR003306,CALL003306,AGT017,77,49,57,62,54,89,64,supervisor,,2024-01-28 10:42:21
SCR003307,CALL003307,AGT010,92,86,85,76,95,82,86,AI,,2024-01-08 08:52:32
SCR003308,CALL003308,AGT017,54,46,73,55,54,63,57,AI,,2024-01-08 17:52:52
SCR003309,CALL003309,AGT030,87,78,67,82,54,51,69,AI,,2024-01-04 09:23:24
SCR003310,CALL003310,AGT012,70,74,29,44,51,56,54,AI,,2024-01-24 17:04:20
SCR003311,CALL003311,AGT012,72,38,74,41,41,25,48,AI,,2024-01-05 15:53:25
SCR003312,CALL003312,AGT013,38,36,21,59,46,50,41,AI,,2024-01-29 10:22:29
SCR003313,CALL003313,AGT025,50,45,48,81,77,80,63,supervisor,,2024-01-15 15:24:57
SCR003314,CALL003314,AGT001,81,81,74,65,89,77,77,AI,,2024-01-10 12:37:51
SCR003315,CALL003315,AGT022,66,77,48,53,70,73,64,supervisor,,2024-01-17 16:42:15
SCR003316,CALL003316,AGT002,72,75,37,48,69,45,57,supervisor,,2024-01-23 16:42:34
SCR003317,CALL003317,AGT016,65,62,83,68,86,50,69,supervisor,,2024-01-13 14:54:43
SCR003318,CALL003318,AGT026,99,77,89,70,76,76,81,supervisor,,2024-01-16 10:57:02
SCR003319,CALL003319,AGT007,50,86,79,46,57,60,63,AI,,2024-01-12 15:05:44
SCR003320,CALL003320,AGT024,82,86,65,58,64,56,68,AI,,2024-01-28 12:20:10
SCR003321,CALL003321,AGT007,88,78,70,52,75,72,72,supervisor,,2024-01-15 15:12:58
SCR003322,CALL003322,AGT010,73,70,83,83,82,68,76,AI,,2024-01-01 15:34:18
SCR003323,CALL003323,AGT020,56,63,72,57,60,73,63,supervisor,,2024-01-14 10:12:03
SCR003324,CALL003324,AGT030,72,65,69,85,66,85,73,AI,,2024-01-02 09:04:43
SCR003325,CALL003325,AGT009,72,82,58,62,69,45,64,AI,,2024-01-30 10:50:24
SCR003326,CALL003326,AGT013,72,67,59,50,66,71,64,supervisor,,2024-01-17 11:37:59
SCR003327,CALL003327,AGT029,74,77,66,76,90,71,75,supervisor,,2024-01-24 14:15:15
SCR003328,CALL003328,AGT012,69,67,41,51,48,58,55,supervisor,,2024-01-09 10:31:51
SCR003329,CALL003329,AGT008,59,62,49,72,74,73,64,supervisor,,2024-01-23 10:40:34
SCR003330,CALL003330,AGT015,66,70,94,80,89,78,79,AI,,2024-01-06 16:57:34
SCR003331,CALL003331,AGT017,82,86,69,81,81,60,76,supervisor,,2024-01-15 16:52:16
SCR003332,CALL003332,AGT028,68,70,48,77,70,82,69,supervisor,,2024-01-01 17:46:09
SCR003333,CALL003333,AGT018,94,77,71,96,91,92,86,AI,,2024-01-16 10:39:32
SCR003334,CALL003334,AGT024,90,75,73,45,56,81,70,AI,,2024-01-14 15:14:12
SCR003335,CALL003335,AGT007,55,87,45,79,86,56,68,AI,,2024-01-29 16:49:03
SCR003336,CALL003336,AGT021,71,86,93,76,98,83,84,supervisor,,2024-01-23 15:26:48
SCR003337,CALL003337,AGT003,73,89,70,90,69,86,79,supervisor,,2024-01-30 09:28:07
SCR003338,CALL003338,AGT030,62,75,51,56,83,88,69,AI,,2024-01-12 16:13:43
SCR003339,CALL003339,AGT013,22,39,73,49,33,37,42,AI,,2024-01-03 10:35:14
SCR003340,CALL003340,AGT029,53,89,70,83,55,54,67,supervisor,,2024-01-03 10:47:20
SCR003341,CALL003341,AGT023,69,84,77,90,98,74,82,AI,,2024-01-16 17:46:01
SCR003342,CALL003342,AGT006,40,67,48,69,27,74,54,supervisor,,2024-01-15 09:39:31
SCR003343,CALL003343,AGT013,67,35,21,73,60,32,48,supervisor,,2024-01-05 10:32:31
SCR003344,CALL003344,AGT030,77,82,78,59,60,64,70,supervisor,,2024-01-22 14:13:28
SCR003345,CALL003345,AGT012,28,41,45,50,34,33,38,AI,,2024-01-19 18:20:13
SCR003346,CALL003346,AGT015,75,92,96,79,75,82,83,supervisor,,2024-01-07 08:37:21
SCR003347,CALL003347,AGT005,66,26,44,67,47,55,50,supervisor,,2024-01-16 11:15:35
SCR003348,CALL003348,AGT017,51,86,78,67,56,74,68,supervisor,,2024-01-20 16:38:50
SCR003349,CALL003349,AGT007,64,58,74,70,58,45,61,AI,,2024-01-08 16:45:29
SCR003350,CALL003350,AGT019,53,70,61,58,69,90,66,AI,,2024-01-22 10:44:52
SCR003351,CALL003351,AGT004,94,99,76,96,93,72,88,AI,,2024-01-15 09:42:48
SCR003352,CALL003352,AGT002,49,61,56,40,24,70,50,AI,,2024-01-19 08:08:59
SCR003353,CALL003353,AGT014,58,83,82,71,85,76,75,AI,,2024-01-07 17:35:16
SCR003354,CALL003354,AGT009,87,62,89,50,56,53,66,AI,,2024-01-19 09:58:02
SCR003355,CALL003355,AGT005,31,42,20,34,72,66,44,AI,,2024-01-06 14:39:33
SCR003356,CALL003356,AGT007,74,59,45,60,46,63,57,AI,,2024-01-21 14:42:59
SCR003357,CALL003357,AGT021,65,78,78,94,88,65,78,supervisor,,2024-01-19 17:36:05
SCR003358,CALL003358,AGT015,72,72,79,75,77,92,77,AI,,2024-01-27 15:27:20
SCR003359,CALL003359,AGT018,85,78,96,88,80,80,84,AI,,2024-01-24 09:53:47
SCR003360,CALL003360,AGT026,89,66,83,75,97,91,83,AI,,2024-01-08 12:50:21
SCR003361,CALL003361,AGT017,54,57,51,45,49,85,56,supervisor,,2024-01-22 10:51:02
SCR003362,CALL003362,AGT005,69,74,66,72,61,31,62,AI,,2024-01-24 17:44:45
SCR003363,CALL003363,AGT025,83,82,62,53,52,67,66,supervisor,,2024-01-17 10:44:12
SCR003364,CALL003364,AGT021,92,83,84,93,93,95,90,AI,,2024-01-10 11:17:48
SCR003365,CALL003365,AGT022,57,86,86,78,76,51,72,AI,,2024-01-17 11:13:59
SCR003366,CALL003366,AGT010,76,76,70,81,71,80,75,AI,,2024-01-07 14:02:14
SCR003367,CALL003367,AGT020,49,89,84,83,73,85,77,AI,,2024-01-03 09:38:00
SCR003368,CALL003368,AGT025,48,84,53,84,52,60,63,AI,,2024-01-12 15:38:26
SCR003369,CALL003369,AGT021,97,75,95,75,100,74,86,AI,,2024-01-03 09:08:55
SCR003370,CALL003370,AGT016,68,88,64,82,66,75,73,AI,,2024-01-15 09:57:31
SCR003371,CALL003371,AGT017,78,53,46,47,88,65,62,supervisor,,2024-01-17 10:59:01
SCR003372,CALL003372,AGT016,86,48,64,72,61,75,67,AI,,2024-01-07 13:45:52
SCR003373,CALL003373,AGT017,46,58,71,64,48,86,62,supervisor,,2024-01-13 11:27:34
SCR003374,CALL003374,AGT022,49,89,49,68,45,56,59,AI,,2024-01-11 09:30:40
SCR003375,CALL003375,AGT021,94,98,88,71,65,70,81,supervisor,,2024-01-01 17:02:48
SCR003376,CALL003376,AGT014,79,62,61,61,72,54,64,supervisor,,2024-01-10 14:31:39
SCR003377,CALL003377,AGT008,68,88,83,72,64,85,76,AI,,2024-01-27 11:12:43
SCR003378,CALL003378,AGT018,84,89,79,69,88,76,80,supervisor,,2024-01-14 18:01:27
SCR003379,CALL003379,AGT004,69,78,70,91,87,92,81,AI,,2024-01-30 10:13:23
SCR003380,CALL003380,AGT017,82,66,69,64,78,50,68,AI,,2024-01-04 09:52:43
SCR003381,CALL003381,AGT014,52,66,67,84,87,83,73,AI,,2024-01-07 15:34:47
SCR003382,CALL003382,AGT004,91,68,80,65,71,65,73,AI,,2024-01-26 17:07:49
SCR003383,CALL003383,AGT011,83,82,78,64,71,49,71,supervisor,,2024-01-30 11:34:19
SCR003384,CALL003384,AGT021,83,70,95,95,75,99,86,AI,,2024-01-11 15:55:22
SCR003385,CALL003385,AGT017,60,62,67,81,69,55,65,supervisor,,2024-01-03 09:05:02
SCR003386,CALL003386,AGT019,79,52,47,83,58,82,66,supervisor,,2024-01-22 12:34:09
SCR003387,CALL003387,AGT027,33,74,50,44,27,59,47,supervisor,,2024-01-21 10:19:43
SCR003388,CALL003388,AGT011,58,83,81,72,87,89,78,supervisor,,2024-01-05 11:16:03
SCR003389,CALL003389,AGT006,63,67,72,21,67,67,59,AI,,2024-01-20 13:19:07
SCR003390,CALL003390,AGT006,56,34,39,50,57,47,47,AI,,2024-01-26 14:30:28
SCR003391,CALL003391,AGT011,53,60,59,80,49,84,64,supervisor,,2024-01-20 14:24:19
SCR003392,CALL003392,AGT005,38,40,41,58,41,54,45,AI,,2024-01-27 12:13:38
SCR003393,CALL003393,AGT030,78,70,80,89,58,48,70,supervisor,,2024-01-26 09:39:02
SCR003394,CALL003394,AGT016,74,78,79,75,55,85,74,supervisor,,2024-01-02 14:06:47
SCR003395,CALL003395,AGT004,88,65,95,86,97,95,87,supervisor,,2024-01-27 15:13:12
SCR003396,CALL003396,AGT022,81,47,46,50,69,63,59,supervisor,,2024-01-08 10:07:48
SCR003397,CALL003397,AGT026,65,81,84,91,80,87,81,AI,,2024-01-24 17:46:50
SCR003398,CALL003398,AGT017,55,76,86,79,55,53,67,supervisor,,2024-01-24 12:52:49
SCR003399,CALL003399,AGT007,68,63,47,89,62,78,67,AI,,2024-01-26 16:26:09
SCR003400,CALL003400,AGT012,40,48,69,56,72,73,59,supervisor,,2024-01-24 16:47:30
SCR003401,CALL003401,AGT022,54,83,84,86,79,81,77,AI,,2024-01-30 12:45:39
SCR003402,CALL003402,AGT029,57,53,83,71,54,49,61,supervisor,,2024-01-13 10:08:16
SCR003403,CALL003403,AGT007,66,81,65,67,52,76,67,supervisor,,2024-01-13 09:39:16
SCR003404,CALL003404,AGT024,46,46,56,60,59,68,55,AI,,2024-01-24 08:44:50
SCR003405,CALL003405,AGT021,97,87,79,91,71,82,84,supervisor,,2024-01-06 13:37:17
SCR003406,CALL003406,AGT008,78,69,62,56,47,55,61,supervisor,,2024-01-01 10:03:46
SCR003407,CALL003407,AGT008,56,90,85,64,70,82,74,AI,,2024-01-03 15:45:05
SCR003408,CALL003408,AGT016,71,56,84,72,79,47,68,AI,,2024-01-26 09:39:25
SCR003409,CALL003409,AGT025,59,45,88,72,77,48,64,AI,,2024-01-27 11:43:12
SCR003410,CALL003410,AGT025,69,77,81,62,85,78,75,supervisor,,2024-01-02 11:42:15
SCR003411,CALL003411,AGT015,95,98,79,81,92,72,86,AI,,2024-01-28 15:00:40
SCR003412,CALL003412,AGT009,70,55,55,58,58,87,63,supervisor,,2024-01-17 12:20:25
SCR003413,CALL003413,AGT004,83,99,89,84,85,82,87,AI,,2024-01-15 14:48:14
SCR003414,CALL003414,AGT012,68,25,56,46,33,69,49,AI,,2024-01-20 07:02:12
SCR003415,CALL003415,AGT029,46,72,74,68,64,72,66,AI,,2024-01-02 17:28:26
SCR003416,CALL003416,AGT021,86,92,76,86,87,72,83,AI,,2024-01-04 08:24:17
SCR003417,CALL003417,AGT010,96,86,99,82,92,71,87,supervisor,,2024-01-07 09:55:46
SCR003418,CALL003418,AGT006,56,30,22,73,49,48,46,AI,,2024-01-15 15:23:05
SCR003419,CALL003419,AGT003,67,51,70,54,90,80,68,AI,,2024-01-30 11:25:51
SCR003420,CALL003420,AGT024,86,83,58,88,47,76,73,supervisor,,2024-01-28 14:07:17
SCR003421,CALL003421,AGT020,46,61,90,56,74,58,64,AI,,2024-01-27 10:25:45
SCR003422,CALL003422,AGT020,66,48,63,83,88,74,70,supervisor,,2024-01-16 07:51:42
SCR003423,CALL003423,AGT028,61,60,70,87,81,50,68,AI,,2024-01-10 14:14:36
SCR003424,CALL003424,AGT002,57,52,55,49,53,34,50,supervisor,,2024-01-02 11:26:58
