TASK_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,TASK_TYPE,PRIORITY,STATUS,DUE_DATE,COMPLETED_AT,NOTES,CREATED_AT
TSK02673,,DLR005,AGT012,CUS01716,send_recall_info,medium,cancelled,2024-01-04,,,2023-12-30
TSK02674,CALL011388,DLR002,AGT017,CUS01417,send_recall_info,medium,cancelled,2024-01-25,,,2024-01-22
TSK02675,,DLR001,AGT005,CUS01474,schedule_appointment,high,completed,2024-01-14,,,2024-01-12
TSK02676,CALL009806,DLR005,AGT019,CUS00742,schedule_appointment,low,cancelled,2024-01-04,,,2023-12-30
TSK02677,CALL006182,DLR005,AGT010,CUS01924,confirm_appointment,medium,completed,2024-01-15,2024-01-15,,2024-01-15
TSK02678,CALL014596,DLR004,AGT016,CUS00107,confirm_appointment,low,completed,2024-02-04,,,2024-01-30
TSK02679,CALL005610,DLR004,AGT010,CUS01390,send_coupon,medium,completed,2024-01-17,2024-01-17,,2024-01-12
TSK02680,CALL010890,DLR004,AGT014,CUS00347,schedule_appointment,medium,in_progress,2024-01-12,,,2024-01-11
TSK02681,CALL013598,DLR005,AGT016,CUS01195,send_recall_info,high,pending,2024-01-28,,,2024-01-26
TSK02682,CALL004995,DLR004,AGT013,CUS00159,confirm_appointment,high,pending,2024-01-13,2024-01-13,,2024-01-11
TSK02683,,DLR003,AGT009,CUS01010,follow_up_call,high,pending,2024-01-03,,,2023-12-31
TSK02684,CALL014830,DLR001,AGT028,CUS00303,schedule_appointment,high,cancelled,2024-01-21,,,2024-01-18
TSK02685,,DLR003,AGT020,CUS00336,send_recall_info,low,in_progress,2024-01-04,2024-01-04,,2024-01-04
TSK02686,CALL006094,DLR004,AGT005,CUS00137,escalate_complaint,medium,in_progress,2024-01-25,,,2024-01-23
TSK02687,CALL000598,DLR002,AGT029,CUS00696,update_contact,medium,in_progress,2024-01-07,,,2024-01-03
TSK02688,,DLR004,AGT024,CUS01339,send_coupon,low,in_progress,2024-01-31,2024-01-31,,2024-01-28
TSK02689,CALL005486,DLR001,AGT004,CUS01313,send_recall_info,low,in_progress,2024-02-03,2024-02-03,,2024-02-03
TSK02690,CALL011046,DLR004,AGT021,CUS00376,send_coupon,high,pending,2024-01-16,,,2024-01-11
TSK02691,,DLR005,AGT017,CUS00445,escalate_complaint,low,pending,2024-01-09,,,2024-01-07
TSK02692,CALL005498,DLR005,AGT017,CUS01444,escalate_complaint,medium,pending,2024-01-24,2024-01-24,,2024-01-21
TSK02693,,DLR002,AGT006,CUS01207,schedule_appointment,low,in_progress,2024-01-03,,,2023-12-31
TSK02694,CALL011912,DLR004,AGT020,CUS01956,send_coupon,low,pending,2024-01-06,,,2024-01-03
TSK02695,CALL006967,DLR004,AGT020,CUS00068,send_recall_info,medium,completed,2024-01-30,2024-01-30,,2024-01-30
TSK02696,CALL014555,DLR005,AGT003,CUS01050,send_survey,high,in_progress,2024-02-07,2024-02-07,,2024-02-04
TSK02697,,DLR005,AGT001,CUS00416,send_coupon,low,pending,2024-01-07,2024-01-07,,2024-01-02
TSK02698,CALL002682,DLR002,AGT016,CUS01130,send_recall_info,medium,completed,2024-01-07,,,2024-01-03
TSK02699,CALL001215,DLR005,AGT012,CUS01072,send_coupon,low,completed,2024-01-13,2024-01-13,,2024-01-12
TSK02700,,DLR003,AGT025,CUS01478,escalate_complaint,high,pending,2024-02-05,,,2024-02-02
TSK02701,,DLR004,AGT025,CUS01373,follow_up_call,medium,cancelled,2024-01-22,2024-01-22,,2024-01-18
TSK02702,CALL001531,DLR005,AGT030,CUS00755,escalate_complaint,low,cancelled,2024-02-06,2024-02-06,,2024-02-02
TSK02703,CALL012260,DLR003,AGT019,CUS01052,confirm_appointment,medium,pending,2024-01-19,,,2024-01-14
TSK02704,CALL007774,DLR005,AGT001,CUS00591,update_contact,medium,pending,2024-01-19,,,2024-01-18
TSK02705,CALL002935,DLR004,AGT011,CUS00942,confirm_appointment,low,cancelled,2024-01-22,,,2024-01-19
TSK02706,CALL013516,DLR002,AGT010,CUS01550,send_recall_info,low,in_progress,2024-02-02,,,2024-01-28
TSK02707,CALL005803,DLR001,AGT010,CUS01039,follow_up_call,medium,pending,2024-01-25,,,2024-01-23
TSK02708,CALL012857,DLR001,AGT002,CUS00983,escalate_complaint,low,in_progress,2024-01-11,,,2024-01-06
TSK02709,CALL012789,DLR005,AGT020,CUS01131,schedule_appointment,high,in_progress,2024-02-02,,,2024-01-31
TSK02710,,DLR003,AGT026,CUS00299,follow_up_call,medium,in_progress,2024-01-23,2024-01-23,,2024-01-21
TSK02711,CALL010102,DLR002,AGT021,CUS01641,confirm_appointment,low,completed,2024-01-16,,,2024-01-16
TSK02712,CALL009474,DLR001,AGT005,CUS00652,confirm_appointment,low,completed,2024-01-12,,,2024-01-07
TSK02713,CALL005440,DLR004,AGT003,CUS01401,send_coupon,high,in_progress,2024-01-16,,,2024-01-13
TSK02714,CALL011918,DLR005,AGT003,CUS00487,send_survey,low,pending,2024-01-02,,,2024-01-01
TSK02715,CALL004731,DLR004,AGT012,CUS00970,send_survey,medium,in_progress,2024-01-07,2024-01-07,,2024-01-03
TSK02716,CALL014318,DLR002,AGT003,CUS00431,schedule_appointment,low,pending,2024-01-19,,,2024-01-14
TSK02717,CALL003438,DLR005,AGT009,CUS01494,send_recall_info,high,pending,2024-02-01,2024-02-01,,2024-01-31
TSK02718,CALL002738,DLR003,AGT020,CUS01461,escalate_complaint,medium,completed,2024-02-07,,,2024-02-05
TSK02719,CALL014629,DLR004,AGT027,CUS01362,escalate_complaint,medium,completed,2024-01-10,2024-01-10,,2024-01-08
TSK02720,CALL001115,DLR003,AGT024,CUS00715,escalate_complaint,high,completed,2024-01-15,,,2024-01-11
TSK02721,,DLR004,AGT023,CUS01529,follow_up_call,low,in_progress,2024-01-14,2024-01-14,,2024-01-14
TSK02722,CALL006819,DLR002,AGT030,CUS01167,escalate_complaint,medium,completed,2024-01-13,2024-01-13,,2024-01-09
TSK02723,CALL014856,DLR005,AGT005,CUS01594,escalate_complaint,medium,in_progress,2024-01-11,2024-01-11,,2024-01-11
TSK02724,CALL002575,DLR003,AGT019,CUS00210,schedule_appointment,medium,in_progress,2024-01-29,,,2024-01-24
TSK02725,CALL001262,DLR005,AGT016,CUS00201,send_coupon,medium,pending,2024-01-01,,,2023-12-29
TSK02726,CALL006622,DLR001,AGT001,CUS01564,confirm_appointment,low,completed,2024-01-18,,,2024-01-16
TSK02727,,DLR003,AGT005,CUS00119,confirm_appointment,medium,completed,2024-01-29,,,2024-01-28
TSK02728,CALL000345,DLR002,AGT010,CUS00733,update_contact,medium,completed,2024-01-15,2024-01-15,,2024-01-14
TSK02729,CALL011307,DLR005,AGT023,CUS00035,send_survey,medium,pending,2024-01-14,,,2024-01-10
TSK02730,,DLR002,AGT030,CUS01776,update_contact,medium,in_progress,2024-01-01,,,2023-12-29
TSK02731,CALL010940,DLR005,AGT006,CUS00407,send_recall_info,high,completed,2024-01-05,,,2023-12-31
TSK02732,CALL006192,DLR003,AGT030,CUS00636,send_survey,medium,completed,2024-02-02,,,2024-02-02
TSK02733,CALL014967,DLR001,AGT021,CUS01136,confirm_appointment,low,completed,2024-01-27,2024-01-27,,2024-01-26
TSK02734,CALL005006,DLR003,AGT014,CUS01257,confirm_appointment,medium,in_progress,2024-01-23,,,2024-01-21
TSK02735,,DLR003,AGT027,CUS00003,schedule_appointment,low,pending,2024-01-07,2024-01-07,,2024-01-04
TSK02736,,DLR005,AGT015,CUS01377,schedule_appointment,high,completed,2024-01-05,,,2024-01-02
TSK02737,,DLR004,AGT026,CUS00386,update_contact,low,completed,2024-01-30,2024-01-30,,2024-01-29
TSK02738,CALL001905,DLR001,AGT007,CUS01866,update_contact,medium,completed,2024-01-03,2024-01-03,,2024-01-01
TSK02739,,DLR001,AGT010,CUS01293,follow_up_call,high,completed,2024-01-12,2024-01-12,,2024-01-09
TSK02740,CALL000703,DLR003,AGT018,CUS01786,send_survey,medium,completed,2024-01-06,,,2024-01-02
TSK02741,,DLR005,AGT020,CUS01051,schedule_appointment,low,pending,2024-01-02,,,2023-12-29
TSK02742,CALL011443,DLR005,AGT024,CUS00087,follow_up_call,medium,cancelled,2024-01-11,2024-01-11,,2024-01-06
TSK02743,,DLR003,AGT019,CUS01365,escalate_complaint,low,in_progress,2024-01-12,2024-01-12,,2024-01-09
TSK02744,CALL004166,DLR002,AGT016,CUS00760,follow_up_call,medium,in_progress,2024-02-07,,,2024-02-03
TSK02745,CALL003078,DLR005,AGT018,CUS01949,update_contact,medium,completed,2024-02-07,2024-02-07,,2024-02-03
TSK02746,CALL013208,DLR003,AGT018,CUS01626,send_survey,high,cancelled,2024-01-20,2024-01-20,,2024-01-15
TSK02747,CALL006428,DLR003,AGT013,CUS01191,send_survey,medium,pending,2024-01-13,,,2024-01-13
TSK02748,CALL012016,DLR005,AGT005,CUS00527,schedule_appointment,high,cancelled,2024-01-15,2024-01-15,,2024-01-10
TSK02749,CALL001909,DLR004,AGT008,CUS01820,send_survey,medium,completed,2024-01-21,,,2024-01-20
TSK02750,CALL001360,DLR002,AGT028,CUS01779,send_recall_info,low,completed,2024-01-07,,,2024-01-04
TSK02751,CALL012336,DLR003,AGT014,CUS01276,escalate_complaint,medium,pending,2024-01-05,,,2024-01-04
TSK02752,CALL010795,DLR003,AGT019,CUS01279,escalate_complaint,medium,cancelled,2024-02-03,,,2024-02-03
TSK02753,CALL001398,DLR002,AGT027,CUS01817,update_contact,medium,in_progress,2024-01-13,,,2024-01-10
TSK02754,,DLR003,AGT008,CUS01723,send_recall_info,medium,completed,2024-01-02,2024-01-02,,2024-01-02
TSK02755,CALL005148,DLR003,AGT002,CUS01273,confirm_appointment,medium,completed,2024-01-23,2024-01-23,,2024-01-18
TSK02756,CALL009413,DLR001,AGT007,CUS00664,send_recall_info,high,completed,2024-01-14,,,2024-01-11
TSK02757,CALL010632,DLR004,AGT006,CUS01941,update_contact,low,pending,2024-01-19,,,2024-01-17
TSK02758,,DLR002,AGT023,CUS01996,send_recall_info,medium,completed,2024-01-04,,,2023-12-30
TSK02759,,DLR005,AGT010,CUS01499,follow_up_call,low,in_progress,2024-01-30,,,2024-01-27
TSK02760,,DLR004,AGT029,CUS01552,schedule_appointment,low,in_progress,2024-01-07,2024-01-07,,2024-01-07
TSK02761,CALL012132,DLR003,AGT014,CUS01418,send_coupon,medium,in_progress,2024-01-30,,,2024-01-30
TSK02762,,DLR001,AGT004,CUS00111,confirm_appointment,medium,completed,2024-02-02,2024-02-02,,2024-01-31
TSK02763,,DLR003,AGT029,CUS01116,follow_up_call,medium,completed,2024-01-12,2024-01-12,,2024-01-11
TSK02764,,DLR005,AGT028,CUS01750,send_survey,low,pending,2024-01-20,,,2024-01-16
TSK02765,CALL009988,DLR001,AGT015,CUS01104,schedule_appointment,medium,pending,2024-01-09,,,2024-01-08
TSK02766,CALL002195,DLR002,AGT002,CUS00845,send_coupon,low,pending,2024-01-08,,,2024-01-07
TSK02767,,DLR002,AGT024,CUS00094,update_contact,high,in_progress,2024-01-12,,,2024-01-08
TSK02768,CALL009075,DLR004,AGT027,CUS01825,schedule_appointment,high,completed,2024-01-12,,,2024-01-09
TSK02769,CALL001338,DLR004,AGT003,CUS00306,send_survey,high,completed,2024-01-20,2024-01-20,,2024-01-19
TSK02770,,DLR001,AGT002,CUS00374,send_coupon,high,in_progress,2024-02-01,,,2024-01-31
TSK02771,,DLR001,AGT005,CUS01797,schedule_appointment,medium,pending,2024-01-18,2024-01-18,,2024-01-14
TSK02772,,DLR005,AGT013,CUS01346,update_contact,high,completed,2024-02-01,2024-02-01,,2024-01-30
TSK02773,,DLR001,AGT021,CUS01815,follow_up_call,medium,in_progress,2024-02-07,2024-02-07,,2024-02-04
TSK02774,CALL003479,DLR004,AGT015,CUS00621,send_coupon,high,completed,2024-01-20,,,2024-01-15
TSK02775,,DLR004,AGT008,CUS01429,escalate_complaint,low,pending,2024-01-26,2024-01-26,,2024-01-24
TSK02776,,DLR003,AGT010,CUS01088,confirm_appointment,low,completed,2024-02-05,,,2024-02-01
TSK02777,CALL002255,DLR004,AGT024,CUS01754,follow_up_call,low,completed,2024-01-15,2024-01-15,,2024-01-10
TSK02778,CALL001854,DLR005,AGT029,CUS00889,send_coupon,low,pending,2024-01-14,2024-01-14,,2024-01-09
TSK02779,CALL011422,DLR005,AGT027,CUS01103,send_survey,medium,completed,2024-01-23,,,2024-01-18
TSK02780,,DLR005,AGT004,CUS01816,send_coupon,low,completed,2024-01-02,2024-01-02,,2024-01-01
TSK02781,CALL010148,DLR001,AGT020,CUS00575,send_survey,medium,pending,2024-01-24,2024-01-24,,2024-01-23
TSK02782,CALL009191,DLR001,AGT017,CUS01020,follow_up_call,medium,completed,2024-01-10,2024-01-10,,2024-01-10
TSK02783,CALL007262,DLR004,AGT015,CUS01868,schedule_appointment,low,pending,2024-02-04,2024-02-04,,2024-01-30
TSK02784,CALL004323,DLR003,AGT010,CUS00113,schedule_appointment,high,pending,2024-01-21,2024-01-21,,2024-01-18
TSK02785,CALL007586,DLR001,AGT020,CUS00824,schedule_appointment,medium,in_progress,2024-01-10,2024-01-10,,2024-01-06
TSK02786,,DLR004,AGT030,CUS00158,schedule_appointment,high,in_progress,2024-01-09,,,2024-01-05
TSK02787,CALL001590,DLR004,AGT030,CUS01359,schedule_appointment,medium,completed,2024-01-27,,,2024-01-27
TSK02788,CALL013183,DLR001,AGT030,CUS01295,send_coupon,high,completed,2024-01-10,,,2024-01-08
TSK02789,CALL002828,DLR002,AGT001,CUS01184,schedule_appointment,medium,pending,2024-01-06,,,2024-01-03
TSK02790,CALL013203,DLR003,AGT010,CUS01637,send_recall_info,high,pending,2024-01-11,,,2024-01-07
TSK02791,CALL006395,DLR003,AGT027,CUS01074,send_recall_info,medium,cancelled,2024-01-13,2024-01-13,,2024-01-08
TSK02792,CALL006347,DLR005,AGT003,CUS00369,escalate_complaint,low,completed,2024-01-26,2024-01-26,,2024-01-21
TSK02793,,DLR001,AGT026,CUS01018,schedule_appointment,medium,completed,2024-01-01,,,2023-12-29
TSK02794,CALL014485,DLR003,AGT029,CUS00002,escalate_complaint,medium,pending,2024-01-25,,,2024-01-23
TSK02795,,DLR002,AGT013,CUS00535,send_survey,medium,completed,2024-01-08,2024-01-08,,2024-01-08
TSK02796,CALL012693,DLR001,AGT007,CUS00066,follow_up_call,high,completed,2024-01-14,2024-01-14,,2024-01-13
TSK02797,CALL011796,DLR005,AGT030,CUS01196,follow_up_call,low,completed,2024-01-14,,,2024-01-11
TSK02798,CALL012496,DLR002,AGT017,CUS01323,schedule_appointment,medium,pending,2024-01-09,,,2024-01-06
TSK02799,CALL011844,DLR001,AGT012,CUS00863,send_recall_info,low,in_progress,2024-01-13,2024-01-13,,2024-01-12
TSK02800,CALL003785,DLR005,AGT027,CUS01711,send_recall_info,medium,in_progress,2024-01-27,,,2024-01-25
TSK02801,CALL006018,DLR004,AGT004,CUS00755,send_coupon,medium,pending,2024-01-28,,,2024-01-27
TSK02802,,DLR004,AGT002,CUS00764,update_contact,medium,completed,2024-02-07,,,2024-02-05
TSK02803,CALL003866,DLR001,AGT027,CUS01781,send_survey,low,completed,2024-01-13,,,2024-01-09
TSK02804,CALL004420,DLR003,AGT002,CUS01779,send_recall_info,medium,in_progress,2024-01-08,2024-01-08,,2024-01-08
TSK02805,CALL013740,DLR002,AGT021,CUS00407,send_recall_info,medium,pending,2024-01-31,2024-01-31,,2024-01-29
TSK02806,CALL007800,DLR002,AGT018,CUS01203,confirm_appointment,low,completed,2024-01-21,2024-01-21,,2024-01-21
TSK02807,CALL007134,DLR003,AGT013,CUS00383,schedule_appointment,medium,cancelled,2024-01-08,,,2024-01-06
TSK02808,,DLR002,AGT019,CUS01261,send_recall_info,high,in_progress,2024-01-01,,,2023-12-31
TSK02809,CALL008834,DLR001,AGT023,CUS01145,escalate_complaint,medium,pending,2024-01-29,2024-01-29,,2024-01-27
TSK02810,CALL012258,DLR004,AGT028,CUS01189,follow_up_call,medium,in_progress,2024-01-06,,,2024-01-03
TSK02811,CALL007544,DLR002,AGT011,CUS01943,follow_up_call,medium,pending,2024-02-06,2024-02-06,,2024-02-06
TSK02812,CALL010220,DLR003,AGT021,CUS01752,confirm_appointment,medium,completed,2024-01-16,2024-01-16,,2024-01-13
TSK02813,CALL012487,DLR004,AGT007,CUS00474,confirm_appointment,medium,in_progress,2024-01-07,2024-01-07,,2024-01-04
TSK02814,CALL009210,DLR005,AGT015,CUS00835,send_recall_info,medium,completed,2024-01-10,,,2024-01-07
TSK02815,CALL004737,DLR002,AGT026,CUS00291,update_contact,low,completed,2024-01-08,,,2024-01-07
TSK02816,CALL014535,DLR004,AGT018,CUS00681,update_contact,medium,pending,2024-02-01,,,2024-01-27
TSK02817,CALL009691,DLR001,AGT027,CUS00320,update_contact,medium,pending,2024-01-29,2024-01-29,,2024-01-29
TSK02818,CALL004668,DLR003,AGT016,CUS01690,send_coupon,medium,in_progress,2024-01-26,2024-01-26,,2024-01-25
TSK02819,CALL012402,DLR001,AGT012,CUS00691,follow_up_call,high,cancelled,2024-02-01,,,2024-01-30
TSK02820,CALL004660,DLR005,AGT016,CUS00991,update_contact,high,in_progress,2024-01-02,,,2023-12-28
TSK02821,CALL008918,DLR002,AGT018,CUS01560,schedule_appointment,medium,completed,2024-01-13,2024-01-13,,2024-01-09
TSK02822,,DLR005,AGT024,CUS00656,send_coupon,medium,cancelled,2024-01-16,2024-01-16,,2024-01-16
TSK02823,CALL011638,DLR001,AGT008,CUS00329,confirm_appointment,low,in_progress,2024-01-01,2024-01-01,,2023-12-27
TSK02824,CALL011448,DLR001,AGT023,CUS00139,update_contact,medium,pending,2024-01-05,,,2024-01-05
TSK02825,CALL012709,DLR003,AGT009,CUS00122,send_recall_info,medium,completed,2024-01-12,2024-01-12,,2024-01-12
TSK02826,,DLR004,AGT026,CUS00461,schedule_appointment,high,pending,2024-01-11,2024-01-11,,2024-01-07
TSK02827,CALL007641,DLR003,AGT001,CUS01099,send_survey,medium,completed,2024-01-25,2024-01-25,,2024-01-23
TSK02828,,DLR004,AGT006,CUS01120,send_survey,medium,in_progress,2024-01-10,,,2024-01-08
TSK02829,CALL006911,DLR002,AGT025,CUS00976,send_survey,low,pending,2024-01-03,2024-01-03,,2023-12-29
TSK02830,CALL013322,DLR003,AGT022,CUS01802,follow_up_call,high,pending,2024-01-09,2024-01-09,,2024-01-09
TSK02831,,DLR003,AGT011,CUS00389,confirm_appointment,medium,pending,2024-01-10,,,2024-01-08
TSK02832,CALL003399,DLR004,AGT030,CUS01549,send_coupon,high,cancelled,2024-01-25,,,2024-01-20
TSK02833,,DLR004,AGT026,CUS00035,follow_up_call,high,cancelled,2024-01-16,2024-01-16,,2024-01-11
TSK02834,,DLR005,AGT030,CUS00362,follow_up_call,high,completed,2024-02-07,,,2024-02-04
TSK02835,CALL003632,DLR004,AGT001,CUS00771,send_coupon,medium,completed,2024-02-03,,,2024-01-31
TSK02836,CALL000816,DLR002,AGT023,CUS01292,send_coupon,medium,in_progress,2024-01-07,,,2024-01-06
TSK02837,CALL010237,DLR003,AGT012,CUS00506,send_recall_info,medium,pending,2024-01-25,,,2024-01-20
TSK02838,,DLR001,AGT025,CUS01008,escalate_complaint,medium,pending,2024-01-20,,,2024-01-18
TSK02839,CALL010789,DLR005,AGT003,CUS01165,schedule_appointment,high,pending,2024-01-01,2024-01-01,,2023-12-28
TSK02840,CALL013664,DLR001,AGT022,CUS01138,send_survey,medium,pending,2024-02-07,,,2024-02-04
TSK02841,CALL005807,DLR005,AGT001,CUS01336,update_contact,low,pending,2024-01-27,,,2024-01-24
TSK02842,,DLR004,AGT018,CUS01281,update_contact,high,pending,2024-01-14,,,2024-01-14
TSK02843,CALL010338,DLR003,AGT001,CUS01894,update_contact,high,in_progress,2024-01-07,2024-01-07,,2024-01-06
TSK02844,CALL008438,DLR002,AGT005,CUS01346,send_coupon,medium,pending,2024-01-14,2024-01-14,,2024-01-09
TSK02845,CALL005291,DLR002,AGT014,CUS00036,send_survey,medium,completed,2024-01-25,,,2024-01-23
TSK02846,CALL003655,DLR002,AGT008,CUS01798,send_recall_info,high,completed,2024-01-19,,,2024-01-18
TSK02847,CALL009688,DLR002,AGT013,CUS01185,send_recall_info,medium,completed,2024-01-30,,,2024-01-27
TSK02848,,DLR003,AGT026,CUS01588,follow_up_call,medium,completed,2024-01-05,2024-01-05,,2023-12-31
TSK02849,,DLR002,AGT001,CUS01009,follow_up_call,medium,in_progress,2024-01-08,,,2024-01-07
TSK02850,CALL006370,DLR001,AGT022,CUS00043,update_contact,high,cancelled,2024-02-06,,,2024-02-06
TSK02851,,DLR003,AGT027,CUS01202,escalate_complaint,medium,completed,2024-01-12,2024-01-12,,2024-01-07
TSK02852,,DLR002,AGT009,CUS00523,schedule_appointment,high,in_progress,2024-01-08,,,2024-01-04
TSK02853,CALL007448,DLR004,AGT026,CUS00548,escalate_complaint,low,cancelled,2024-01-24,,,2024-01-19
TSK02854,CALL014959,DLR002,AGT018,CUS01229,update_contact,medium,completed,2024-01-05,,,2024-01-02
TSK02855,CALL005483,DLR003,AGT024,CUS00273,send_survey,medium,in_progress,2024-01-13,2024-01-13,,2024-01-11
TSK02856,,DLR002,AGT007,CUS00927,send_recall_info,high,completed,2024-01-04,,,2023-12-30
TSK02857,CALL012675,DLR002,AGT029,CUS00229,send_survey,medium,pending,2024-01-16,,,2024-01-11
TSK02858,,DLR002,AGT017,CUS00222,send_coupon,medium,in_progress,2024-01-23,,,2024-01-21
TSK02859,CALL012485,DLR005,AGT017,CUS01280,send_coupon,low,pending,2024-02-07,,,2024-02-06
TSK02860,,DLR002,AGT027,CUS00990,follow_up_call,medium,completed,2024-01-05,2024-01-05,,2024-01-04
TSK02861,CALL007749,DLR004,AGT016,CUS01404,send_recall_info,medium,completed,2024-01-22,,,2024-01-18
TSK02862,CALL001072,DLR004,AGT014,CUS01614,send_survey,medium,pending,2024-01-02,,,2023-12-31
TSK02863,CALL003890,DLR003,AGT020,CUS01975,follow_up_call,low,in_progress,2024-02-06,2024-02-06,,2024-02-03
TSK02864,,DLR003,AGT008,CUS01941,confirm_appointment,medium,completed,2024-01-18,2024-01-18,,2024-01-14
TSK02865,CALL012459,DLR002,AGT001,CUS01504,follow_up_call,medium,cancelled,2024-01-13,2024-01-13,,2024-01-13
TSK02866,,DLR005,AGT027,CUS00149,escalate_complaint,medium,pending,2024-01-28,2024-01-28,,2024-01-26
TSK02867,,DLR003,AGT020,CUS00674,update_contact,medium,completed,2024-01-17,,,2024-01-16
TSK02868,CALL007331,DLR003,AGT010,CUS00838,confirm_appointment,low,completed,2024-01-30,2024-01-30,,2024-01-30
TSK02869,,DLR002,AGT001,CUS00561,send_survey,high,pending,2024-01-20,,,2024-01-17
TSK02870,CALL014648,DLR005,AGT005,CUS00355,follow_up_call,low,completed,2024-02-04,,,2024-01-31
TSK02871,CALL008266,DLR001,AGT027,CUS00313,send_coupon,high,completed,2024-01-03,2024-01-03,,2024-01-03
TSK02872,CALL011576,DLR005,AGT013,CUS01702,send_recall_info,medium,completed,2024-01-31,2024-01-31,,2024-01-29
TSK02873,,DLR005,AGT027,CUS00183,send_coupon,low,completed,2024-01-17,,,2024-01-17
TSK02874,CALL005848,DLR003,AGT004,CUS01390,update_contact,medium,in_progress,2024-02-01,2024-02-01,,2024-01-27
TSK02875,CALL007466,DLR004,AGT024,CUS01529,send_coupon,medium,in_progress,2024-02-06,,,2024-02-05
TSK02876,,DLR005,AGT014,CUS01306,send_recall_info,low,completed,2024-01-01,,,2023-12-27
TSK02877,CALL006324,DLR001,AGT016,CUS00397,confirm_appointment,high,completed,2024-01-02,,,2023-12-31
TSK02878,CALL013660,DLR003,AGT024,CUS01010,follow_up_call,high,completed,2024-01-17,,,2024-01-15
TSK02879,CALL001406,DLR003,AGT026,CUS01529,send_coupon,low,pending,2024-01-27,,,2024-01-22
TSK02880,,DLR003,AGT016,CUS01506,follow_up_call,low,pending,2024-01-07,,,2024-01-05
TSK02881,CALL003419,DLR005,AGT003,CUS00679,schedule_appointment,low,pending,2024-01-24,2024-01-24,,2024-01-20
